moe_id,glyph,canonical_moe_id,canonical_glyph,status,error,record_url
A00229-004,󰐶,A00229,僅,canonical_group_error,A00229 僅: LookupError: A00229: search for canonical glyph '僅' returned no detail IDs.,
A00229-005,󷈖,A00229,僅,canonical_group_error,A00229 僅: LookupError: A00229: search for canonical glyph '僅' returned no detail IDs.,
A00229-006,󰏣,A00229,僅,canonical_group_error,A00229 僅: LookupError: A00229: search for canonical glyph '僅' returned no detail IDs.,
A00229-007,󰏤,A00229,僅,canonical_group_error,A00229 僅: LookupError: A00229: search for canonical glyph '僅' returned no detail IDs.,
A00229-008,仅,A00229,僅,canonical_group_error,A00229 僅: LookupError: A00229: search for canonical glyph '僅' returned no detail IDs.,
A00229-008-2,󰏢,A00229,僅,canonical_group_error,A00229 僅: LookupError: A00229: search for canonical glyph '僅' returned no detail IDs.,
A00230-001,󰏦,A00230,傾,canonical_group_error,A00230 傾: LookupError: A00230: search for canonical glyph '傾' returned no detail IDs.,
A00230-002,󷉅,A00230,傾,canonical_group_error,A00230 傾: LookupError: A00230: search for canonical glyph '傾' returned no detail IDs.,
A00230-003,󰒈,A00230,傾,canonical_group_error,A00230 傾: LookupError: A00230: search for canonical glyph '傾' returned no detail IDs.,
A00230-005,󰏩,A00230,傾,canonical_group_error,A00230 傾: LookupError: A00230: search for canonical glyph '傾' returned no detail IDs.,
A00230-006,󷉨,A00230,傾,canonical_group_error,A00230 傾: LookupError: A00230: search for canonical glyph '傾' returned no detail IDs.,
A00230-007,󰏫,A00230,傾,canonical_group_error,A00230 傾: LookupError: A00230: search for canonical glyph '傾' returned no detail IDs.,
A00230-008,󰏬,A00230,傾,canonical_group_error,A00230 傾: LookupError: A00230: search for canonical glyph '傾' returned no detail IDs.,
A00230-010,󰏭,A00230,傾,canonical_group_error,A00230 傾: LookupError: A00230: search for canonical glyph '傾' returned no detail IDs.,
A00230-011,󰏮,A00230,傾,canonical_group_error,A00230 傾: LookupError: A00230: search for canonical glyph '傾' returned no detail IDs.,
A00230-013,𨻺,A00230,傾,canonical_group_error,A00230 傾: LookupError: A00230: search for canonical glyph '傾' returned no detail IDs.,
A00230-014,󰏯,A00230,傾,canonical_group_error,A00230 傾: LookupError: A00230: search for canonical glyph '傾' returned no detail IDs.,
A00230-015,󰏰,A00230,傾,canonical_group_error,A00230 傾: LookupError: A00230: search for canonical glyph '傾' returned no detail IDs.,
A00230-016,󰏱,A00230,傾,canonical_group_error,A00230 傾: LookupError: A00230: search for canonical glyph '傾' returned no detail IDs.,
A00232-001,󰏲,A00232,傷,canonical_group_error,A00232 傷: LookupError: A00232: search for canonical glyph '傷' returned no detail IDs.,
A00232-002,󰏳,A00232,傷,canonical_group_error,A00232 傷: LookupError: A00232: search for canonical glyph '傷' returned no detail IDs.,
A00232-003,󰏴,A00232,傷,canonical_group_error,A00232 傷: LookupError: A00232: search for canonical glyph '傷' returned no detail IDs.,
A00232-008,󰫝,A00232,傷,canonical_group_error,A00232 傷: LookupError: A00232: search for canonical glyph '傷' returned no detail IDs.,
A00232-010,󰋾,A00232,傷,canonical_group_error,A00232 傷: LookupError: A00232: search for canonical glyph '傷' returned no detail IDs.,
A00232-011,󷈀,A00232,傷,canonical_group_error,A00232 傷: LookupError: A00232: search for canonical glyph '傷' returned no detail IDs.,
A00232-012,󷈊,A00232,傷,canonical_group_error,A00232 傷: LookupError: A00232: search for canonical glyph '傷' returned no detail IDs.,
A00232-013,󰏹,A00232,傷,canonical_group_error,A00232 傷: LookupError: A00232: search for canonical glyph '傷' returned no detail IDs.,
A00232-014,󰏺,A00232,傷,canonical_group_error,A00232 傷: LookupError: A00232: search for canonical glyph '傷' returned no detail IDs.,
A00232-016,󰏼,A00232,傷,canonical_group_error,A00232 傷: LookupError: A00232: search for canonical glyph '傷' returned no detail IDs.,
A00232-017,󰏽,A00232,傷,canonical_group_error,A00232 傷: LookupError: A00232: search for canonical glyph '傷' returned no detail IDs.,
A00232-018,󱹠,A00232,傷,canonical_group_error,A00232 傷: LookupError: A00232: search for canonical glyph '傷' returned no detail IDs.,
A00235-001,僧,A00235,僧,canonical_group_error,A00235 僧: LookupError: A00235: search for canonical glyph '僧' returned no detail IDs.,
A00235-002,󰐋,A00235,僧,canonical_group_error,A00235 僧: LookupError: A00235: search for canonical glyph '僧' returned no detail IDs.,
A00235-003,󰐇,A00235,僧,canonical_group_error,A00235 僧: LookupError: A00235: search for canonical glyph '僧' returned no detail IDs.,
A00235-004,󰐈,A00235,僧,canonical_group_error,A00235 僧: LookupError: A00235: search for canonical glyph '僧' returned no detail IDs.,
A00235-005,󰐉,A00235,僧,canonical_group_error,A00235 僧: LookupError: A00235: search for canonical glyph '僧' returned no detail IDs.,
A00235-009,󰐊,A00235,僧,canonical_group_error,A00235 僧: LookupError: A00235: search for canonical glyph '僧' returned no detail IDs.,
A00235-010,󰐍,A00235,僧,canonical_group_error,A00235 僧: LookupError: A00235: search for canonical glyph '僧' returned no detail IDs.,
A00235-011,󰐌,A00235,僧,canonical_group_error,A00235 僧: LookupError: A00235: search for canonical glyph '僧' returned no detail IDs.,
A00235-013,󰏨,A00235,僧,canonical_group_error,A00235 僧: LookupError: A00235: search for canonical glyph '僧' returned no detail IDs.,
A00235-014-1,󰐎,A00235,僧,canonical_group_error,A00235 僧: LookupError: A00235: search for canonical glyph '僧' returned no detail IDs.,
A00235-015,󰐏,A00235,僧,canonical_group_error,A00235 僧: LookupError: A00235: search for canonical glyph '僧' returned no detail IDs.,
A00235-017,󰐐,A00235,僧,canonical_group_error,A00235 僧: LookupError: A00235: search for canonical glyph '僧' returned no detail IDs.,
A00235-018,󰐑,A00235,僧,canonical_group_error,A00235 僧: LookupError: A00235: search for canonical glyph '僧' returned no detail IDs.,
A00236-001,偅,A00236,僮,canonical_group_error,A00236 僮: LookupError: A00236: search for canonical glyph '僮' returned no detail IDs.,
A00237-001,󰐒,A00237,僥,canonical_group_error,A00237 僥: LookupError: A00237: search for canonical glyph '僥' returned no detail IDs.,
A00237-002,󰐓,A00237,僥,canonical_group_error,A00237 僥: LookupError: A00237: search for canonical glyph '僥' returned no detail IDs.,
A00237-003,󰐔,A00237,僥,canonical_group_error,A00237 僥: LookupError: A00237: search for canonical glyph '僥' returned no detail IDs.,
A00237-004,󷈢,A00237,僥,canonical_group_error,A00237 僥: LookupError: A00237: search for canonical glyph '僥' returned no detail IDs.,
A00237-005,󰐖,A00237,僥,canonical_group_error,A00237 僥: LookupError: A00237: search for canonical glyph '僥' returned no detail IDs.,
A00237-007,󰟽,A00237,僥,canonical_group_error,A00237 僥: LookupError: A00237: search for canonical glyph '僥' returned no detail IDs.,
A00237-010,憢,A00237,僥,canonical_group_error,A00237 僥: LookupError: A00237: search for canonical glyph '僥' returned no detail IDs.,
A00239-001,僣,A00239,僭,canonical_group_error,A00239 僭: LookupError: A00239: search for canonical glyph '僭' returned no detail IDs.,
A00239-002,󰐚,A00239,僭,canonical_group_error,A00239 僭: LookupError: A00239: search for canonical glyph '僭' returned no detail IDs.,
A00239-003,󰐛,A00239,僭,canonical_group_error,A00239 僭: LookupError: A00239: search for canonical glyph '僭' returned no detail IDs.,
A00239-004,𠍴,A00239,僭,canonical_group_error,A00239 僭: LookupError: A00239: search for canonical glyph '僭' returned no detail IDs.,
A00239-005,󰐜,A00239,僭,canonical_group_error,A00239 僭: LookupError: A00239: search for canonical glyph '僭' returned no detail IDs.,
A00239-006,󰐝,A00239,僭,canonical_group_error,A00239 僭: LookupError: A00239: search for canonical glyph '僭' returned no detail IDs.,
A00239-007,󱺳,A00239,僭,canonical_group_error,A00239 僭: LookupError: A00239: search for canonical glyph '僭' returned no detail IDs.,
A00239-008,󷢘,A00239,僭,canonical_group_error,A00239 僭: LookupError: A00239: search for canonical glyph '僭' returned no detail IDs.,
A00240-001,𠏗,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-002,󷊩,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-003,󰐠,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-004,󰐡,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-005,󰎯,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-006,󰐣,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-007,󰐤,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-008,󰐥,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-009,󰐦,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-010,󰐧,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-011,󰐨,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-012,󰐩,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-013,󰐪,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-015,󰐫,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-016,󰐬,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00240-017,󰐭,A00240,僚,canonical_group_error,A00240 僚: LookupError: A00240: search for canonical glyph '僚' returned no detail IDs.,
A00241-001,𢖃,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-002,䑑,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-003,󰐮,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-005,仆,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-006,󰐯,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-007,,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-008,󰐰,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-009,󰐱,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-010,󰐲,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-011,󰐳,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-012,󰐴,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-013,󰐵,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-014,󰌨,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-015,󰐷,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-016,󰐸,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-017,󰐹,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-018,󱀻,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-019,󰐻,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-020,󰐼,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-021,󰐽,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-022,󰐾,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00241-023,󰐿,A00241,僕,canonical_group_error,A00241 僕: LookupError: A00241: search for canonical glyph '僕' returned no detail IDs.,
A00242-001,像,A00242,像,canonical_group_error,A00242 像: LookupError: A00242: search for canonical glyph '像' returned no detail IDs.,
A00242-002,󰑁,A00242,像,canonical_group_error,A00242 像: LookupError: A00242: search for canonical glyph '像' returned no detail IDs.,
A00242-003,傢,A00242,像,canonical_group_error,A00242 像: LookupError: A00242: search for canonical glyph '像' returned no detail IDs.,
A00242-004,󰐞,A00242,像,canonical_group_error,A00242 像: LookupError: A00242: search for canonical glyph '像' returned no detail IDs.,
A00242-005,󰑃,A00242,像,canonical_group_error,A00242 像: LookupError: A00242: search for canonical glyph '像' returned no detail IDs.,
A00242-006,󰑄,A00242,像,canonical_group_error,A00242 像: LookupError: A00242: search for canonical glyph '像' returned no detail IDs.,
A00242-007,󰑅,A00242,像,canonical_group_error,A00242 像: LookupError: A00242: search for canonical glyph '像' returned no detail IDs.,
