folder_type,corpus_root,category,work_folder,pageid,work_title,display_title,page_title,author,times,juan_index,raw_path,clean_path,char_count_raw,char_count_clean,is_empty_page 
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷四,,,4,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_04.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_04.txt,20356,20351,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷五,,,5,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_05.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_05.txt,14649,14645,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷六,,,6,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_06.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_06.txt,19942,19940,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷七,,,7,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_07.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_07.txt,20096,20096,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷八,,,8,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_08.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_08.txt,19343,19343,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷九,,,9,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_09.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_09.txt,22086,22083,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷十,,,10,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_10.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_10.txt,21019,21013,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷十一,,,11,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_11.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_11.txt,18403,18398,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷十二,,,12,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_12.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_12.txt,19271,19269,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷十三,,,13,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_13.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_13.txt,20246,20245,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷十四,,,14,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_14.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_14.txt,19708,19704,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷十五,,,15,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_15.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_15.txt,16218,16208,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷十六,,,16,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_16.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_16.txt,16522,16519,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷十七,,,17,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_17.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_17.txt,16645,16639,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷十八,,,18,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_18.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_18.txt,19743,19737,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷十九,,,19,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_19.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_19.txt,16837,16836,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷二十,,,20,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_20.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_20.txt,17390,17388,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷二十一,,,21,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_21.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_21.txt,20990,20986,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷二十二,,,22,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_22.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_22.txt,13403,13403,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷二十三,,,23,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_23.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_23.txt,21151,21151,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷二十四,,,24,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_24.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_24.txt,10707,10707,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷二十五,,,25,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_25.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_25.txt,17979,17979,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷二十六,,,26,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_26.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_26.txt,17042,17042,0
clean,朝鮮漢文,朝鮮典籍,滄溪集 (林泳),,滄溪集 (林泳),滄溪集 (林泳),滄溪集 (林泳)/卷二十七,,,27,朝鮮漢文\raw\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_27.txt,朝鮮漢文\clean\朝鮮典籍\滄溪集 (林泳)\滄溪集 (林泳)__juan_27.txt,6568,6568,0
clean,朝鮮漢文,朝鮮典籍,漁村集,,漁村集,漁村集,漁村集/卷一,,,1,朝鮮漢文\raw\朝鮮典籍\漁村集\漁村集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\漁村集\漁村集__juan_01.txt,9640,9639,0
clean,朝鮮漢文,朝鮮典籍,漁村集,,漁村集,漁村集,漁村集/卷二,,,2,朝鮮漢文\raw\朝鮮典籍\漁村集\漁村集__juan_02.txt,朝鮮漢文\clean\朝鮮典籍\漁村集\漁村集__juan_02.txt,7559,7553,0
clean,朝鮮漢文,朝鮮典籍,漁村集,,漁村集,漁村集,漁村集/卷三,,,3,朝鮮漢文\raw\朝鮮典籍\漁村集\漁村集__juan_03.txt,朝鮮漢文\clean\朝鮮典籍\漁村集\漁村集__juan_03.txt,5856,5852,0
clean,朝鮮漢文,朝鮮典籍,漁村集,,漁村集,漁村集,漁村集/卷四,,,4,朝鮮漢文\raw\朝鮮典籍\漁村集\漁村集__juan_04.txt,朝鮮漢文\clean\朝鮮典籍\漁村集\漁村集__juan_04.txt,13123,13120,0
clean,朝鮮漢文,朝鮮典籍,漁村集,,漁村集,漁村集,漁村集/卷五,,,5,朝鮮漢文\raw\朝鮮典籍\漁村集\漁村集__juan_05.txt,朝鮮漢文\clean\朝鮮典籍\漁村集\漁村集__juan_05.txt,9317,9314,0
clean,朝鮮漢文,朝鮮典籍,漁村集,,漁村集,漁村集,漁村集/卷六,,,6,朝鮮漢文\raw\朝鮮典籍\漁村集\漁村集__juan_06.txt,朝鮮漢文\clean\朝鮮典籍\漁村集\漁村集__juan_06.txt,3591,3589,0
clean,朝鮮漢文,朝鮮典籍,漁村集,,漁村集,漁村集,漁村集/卷七,,,7,朝鮮漢文\raw\朝鮮典籍\漁村集\漁村集__juan_07.txt,朝鮮漢文\clean\朝鮮典籍\漁村集\漁村集__juan_07.txt,3837,3835,0
clean,朝鮮漢文,朝鮮典籍,漁村集,,漁村集,漁村集,漁村集/卷八,,,8,朝鮮漢文\raw\朝鮮典籍\漁村集\漁村集__juan_08.txt,朝鮮漢文\clean\朝鮮典籍\漁村集\漁村集__juan_08.txt,15314,15314,0
clean,朝鮮漢文,朝鮮典籍,漁村集,,漁村集,漁村集,漁村集/卷九,,,9,朝鮮漢文\raw\朝鮮典籍\漁村集\漁村集__juan_09.txt,朝鮮漢文\clean\朝鮮典籍\漁村集\漁村集__juan_09.txt,22789,22784,0
clean,朝鮮漢文,朝鮮典籍,漁村集,,漁村集,漁村集,漁村集/卷十,,,10,朝鮮漢文\raw\朝鮮典籍\漁村集\漁村集__juan_10.txt,朝鮮漢文\clean\朝鮮典籍\漁村集\漁村集__juan_10.txt,5439,5438,0
clean,朝鮮漢文,朝鮮典籍,漁村集,,漁村集,漁村集,漁村集/卷十一,,,11,朝鮮漢文\raw\朝鮮典籍\漁村集\漁村集__juan_11.txt,朝鮮漢文\clean\朝鮮典籍\漁村集\漁村集__juan_11.txt,6764,6764,0
clean,朝鮮漢文,朝鮮典籍,漁村集,,漁村集,漁村集,漁村集/卷十二,,,12,朝鮮漢文\raw\朝鮮典籍\漁村集\漁村集__juan_12.txt,朝鮮漢文\clean\朝鮮典籍\漁村集\漁村集__juan_12.txt,6525,6524,0
clean,朝鮮漢文,朝鮮典籍,漁村集,,漁村集,漁村集,漁村集/卷十三,,,13,朝鮮漢文\raw\朝鮮典籍\漁村集\漁村集__juan_13.txt,朝鮮漢文\clean\朝鮮典籍\漁村集\漁村集__juan_13.txt,6157,6157,0
clean,朝鮮漢文,朝鮮典籍,漁村集,,漁村集,漁村集,漁村集/卷首,,,14,朝鮮漢文\raw\朝鮮典籍\漁村集\漁村集__juan_14.txt,朝鮮漢文\clean\朝鮮典籍\漁村集\漁村集__juan_14.txt,8960,8927,0
clean,朝鮮漢文,朝鮮典籍,漂海錄,,漂海錄,漂海錄,漂海錄/卷01,,,1,朝鮮漢文\raw\朝鮮典籍\漂海錄\漂海錄__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\漂海錄\漂海錄__juan_01.txt,21944,21870,0
clean,朝鮮漢文,朝鮮典籍,漂海錄,,漂海錄,漂海錄,漂海錄/卷02,,,2,朝鮮漢文\raw\朝鮮典籍\漂海錄\漂海錄__juan_02.txt,朝鮮漢文\clean\朝鮮典籍\漂海錄\漂海錄__juan_02.txt,22081,21990,0
clean,朝鮮漢文,朝鮮典籍,漂海錄,,漂海錄,漂海錄,漂海錄/卷03,,,3,朝鮮漢文\raw\朝鮮典籍\漂海錄\漂海錄__juan_03.txt,朝鮮漢文\clean\朝鮮典籍\漂海錄\漂海錄__juan_03.txt,21011,20904,0
clean,朝鮮漢文,朝鮮典籍,漢城條約,,漢城條約,漢城條約,漢城條約,,,1,朝鮮漢文\raw\朝鮮典籍\漢城條約\漢城條約__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\漢城條約\漢城條約__juan_01.txt,580,499,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/卷一,,,1,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_01.txt,6422,6420,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/附錄卷一,,,2,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_02.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_02.txt,23633,23598,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/卷二,,,3,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_03.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_03.txt,13075,13072,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/附錄卷二,,,4,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_04.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_04.txt,25278,25258,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/卷三,,,5,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_05.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_05.txt,15053,15038,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/附錄卷三,,,6,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_06.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_06.txt,27913,27912,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/卷四,,,7,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_07.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_07.txt,11413,11413,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/附錄卷四,,,8,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_08.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_08.txt,7208,7208,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/卷五,,,9,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_09.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_09.txt,10346,10346,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/卷六,,,10,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_10.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_10.txt,11342,11342,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/卷七,,,11,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_11.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_11.txt,11466,11466,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/卷八,,,12,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_12.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_12.txt,13900,13890,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/卷九,,,13,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_13.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_13.txt,16510,16510,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/卷十,,,14,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_14.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_14.txt,8040,8040,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/卷十一,,,15,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_15.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_15.txt,12894,12894,0
clean,朝鮮漢文,朝鮮典籍,漢陰先生文稿,,漢陰先生文稿,漢陰先生文稿,漢陰先生文稿/卷十二,,,16,朝鮮漢文\raw\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_16.txt,朝鮮漢文\clean\朝鮮典籍\漢陰先生文稿\漢陰先生文稿__juan_16.txt,7858,7857,0
clean,朝鮮漢文,朝鮮典籍,漫浪集,,漫浪集,漫浪集,漫浪集/卷之一,,,1,朝鮮漢文\raw\朝鮮典籍\漫浪集\漫浪集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\漫浪集\漫浪集__juan_01.txt,12766,12758,0
clean,朝鮮漢文,朝鮮典籍,漫浪集,,漫浪集,漫浪集,漫浪集/卷之七,,,2,朝鮮漢文\raw\朝鮮典籍\漫浪集\漫浪集__juan_02.txt,朝鮮漢文\clean\朝鮮典籍\漫浪集\漫浪集__juan_02.txt,7681,7681,0
clean,朝鮮漢文,朝鮮典籍,漫浪集,,漫浪集,漫浪集,漫浪集/卷之三,,,3,朝鮮漢文\raw\朝鮮典籍\漫浪集\漫浪集__juan_03.txt,朝鮮漢文\clean\朝鮮典籍\漫浪集\漫浪集__juan_03.txt,9262,9257,0
clean,朝鮮漢文,朝鮮典籍,漫浪集,,漫浪集,漫浪集,漫浪集/卷之九,,,4,朝鮮漢文\raw\朝鮮典籍\漫浪集\漫浪集__juan_04.txt,朝鮮漢文\clean\朝鮮典籍\漫浪集\漫浪集__juan_04.txt,23649,23639,0
clean,朝鮮漢文,朝鮮典籍,漫浪集,,漫浪集,漫浪集,漫浪集/卷之二,,,5,朝鮮漢文\raw\朝鮮典籍\漫浪集\漫浪集__juan_05.txt,朝鮮漢文\clean\朝鮮典籍\漫浪集\漫浪集__juan_05.txt,12752,12749,0
clean,朝鮮漢文,朝鮮典籍,漫浪集,,漫浪集,漫浪集,漫浪集/卷之五,,,6,朝鮮漢文\raw\朝鮮典籍\漫浪集\漫浪集__juan_06.txt,朝鮮漢文\clean\朝鮮典籍\漫浪集\漫浪集__juan_06.txt,10146,10144,0
clean,朝鮮漢文,朝鮮典籍,漫浪集,,漫浪集,漫浪集,漫浪集/卷之八,,,7,朝鮮漢文\raw\朝鮮典籍\漫浪集\漫浪集__juan_07.txt,朝鮮漢文\clean\朝鮮典籍\漫浪集\漫浪集__juan_07.txt,11415,11414,0
clean,朝鮮漢文,朝鮮典籍,漫浪集,,漫浪集,漫浪集,漫浪集/卷之六,,,8,朝鮮漢文\raw\朝鮮典籍\漫浪集\漫浪集__juan_08.txt,朝鮮漢文\clean\朝鮮典籍\漫浪集\漫浪集__juan_08.txt,20487,20482,0
clean,朝鮮漢文,朝鮮典籍,漫浪集,,漫浪集,漫浪集,漫浪集/卷之四,,,9,朝鮮漢文\raw\朝鮮典籍\漫浪集\漫浪集__juan_09.txt,朝鮮漢文\clean\朝鮮典籍\漫浪集\漫浪集__juan_09.txt,14630,14624,0
clean,朝鮮漢文,朝鮮典籍,潁翁再續藁,,潁翁再續藁,潁翁再續藁,潁翁再續藁/卷一,,,1,朝鮮漢文\raw\朝鮮典籍\潁翁再續藁\潁翁再續藁__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\潁翁再續藁\潁翁再續藁__juan_01.txt,6232,6232,0
clean,朝鮮漢文,朝鮮典籍,潁翁再續藁,,潁翁再續藁,潁翁再續藁,潁翁再續藁/卷二,,,2,朝鮮漢文\raw\朝鮮典籍\潁翁再續藁\潁翁再續藁__juan_02.txt,朝鮮漢文\clean\朝鮮典籍\潁翁再續藁\潁翁再續藁__juan_02.txt,19764,19764,0
clean,朝鮮漢文,朝鮮典籍,潁翁再續藁,,潁翁再續藁,潁翁再續藁,潁翁再續藁/卷三,,,3,朝鮮漢文\raw\朝鮮典籍\潁翁再續藁\潁翁再續藁__juan_03.txt,朝鮮漢文\clean\朝鮮典籍\潁翁再續藁\潁翁再續藁__juan_03.txt,14376,14376,0
clean,朝鮮漢文,朝鮮典籍,潁翁續藁,,潁翁續藁,潁翁續藁,潁翁續藁/卷一,,,1,朝鮮漢文\raw\朝鮮典籍\潁翁續藁\潁翁續藁__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\潁翁續藁\潁翁續藁__juan_01.txt,3077,3077,0
clean,朝鮮漢文,朝鮮典籍,潁翁續藁,,潁翁續藁,潁翁續藁,潁翁續藁/卷二,,,2,朝鮮漢文\raw\朝鮮典籍\潁翁續藁\潁翁續藁__juan_02.txt,朝鮮漢文\clean\朝鮮典籍\潁翁續藁\潁翁續藁__juan_02.txt,12839,12839,0
clean,朝鮮漢文,朝鮮典籍,潁翁續藁,,潁翁續藁,潁翁續藁,潁翁續藁/卷三,,,3,朝鮮漢文\raw\朝鮮典籍\潁翁續藁\潁翁續藁__juan_03.txt,朝鮮漢文\clean\朝鮮典籍\潁翁續藁\潁翁續藁__juan_03.txt,13448,13448,0
clean,朝鮮漢文,朝鮮典籍,潁翁續藁,,潁翁續藁,潁翁續藁,潁翁續藁/卷四,,,4,朝鮮漢文\raw\朝鮮典籍\潁翁續藁\潁翁續藁__juan_04.txt,朝鮮漢文\clean\朝鮮典籍\潁翁續藁\潁翁續藁__juan_04.txt,15160,15160,0
clean,朝鮮漢文,朝鮮典籍,潁翁續藁,,潁翁續藁,潁翁續藁,潁翁續藁/卷五,,,5,朝鮮漢文\raw\朝鮮典籍\潁翁續藁\潁翁續藁__juan_05.txt,朝鮮漢文\clean\朝鮮典籍\潁翁續藁\潁翁續藁__juan_05.txt,22517,22517,0
clean,朝鮮漢文,朝鮮典籍,潛冶先生集,,潛冶先生集,潛冶先生集,潛冶先生集/卷一,,,1,朝鮮漢文\raw\朝鮮典籍\潛冶先生集\潛冶先生集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\潛冶先生集\潛冶先生集__juan_01.txt,17566,17564,0
clean,朝鮮漢文,朝鮮典籍,潛冶先生集,,潛冶先生集,潛冶先生集,潛冶先生集/卷二,,,2,朝鮮漢文\raw\朝鮮典籍\潛冶先生集\潛冶先生集__juan_02.txt,朝鮮漢文\clean\朝鮮典籍\潛冶先生集\潛冶先生集__juan_02.txt,19049,19049,0
clean,朝鮮漢文,朝鮮典籍,潛冶先生集,,潛冶先生集,潛冶先生集,潛冶先生集/卷三,,,3,朝鮮漢文\raw\朝鮮典籍\潛冶先生集\潛冶先生集__juan_03.txt,朝鮮漢文\clean\朝鮮典籍\潛冶先生集\潛冶先生集__juan_03.txt,9323,9321,0
clean,朝鮮漢文,朝鮮典籍,潛冶先生集,,潛冶先生集,潛冶先生集,潛冶先生集/卷四,,,4,朝鮮漢文\raw\朝鮮典籍\潛冶先生集\潛冶先生集__juan_04.txt,朝鮮漢文\clean\朝鮮典籍\潛冶先生集\潛冶先生集__juan_04.txt,27501,27501,0
clean,朝鮮漢文,朝鮮典籍,潛冶先生集,,潛冶先生集,潛冶先生集,潛冶先生集/卷五,,,5,朝鮮漢文\raw\朝鮮典籍\潛冶先生集\潛冶先生集__juan_05.txt,朝鮮漢文\clean\朝鮮典籍\潛冶先生集\潛冶先生集__juan_05.txt,25571,25560,0
clean,朝鮮漢文,朝鮮典籍,潛冶先生集,,潛冶先生集,潛冶先生集,潛冶先生集/卷六,,,6,朝鮮漢文\raw\朝鮮典籍\潛冶先生集\潛冶先生集__juan_06.txt,朝鮮漢文\clean\朝鮮典籍\潛冶先生集\潛冶先生集__juan_06.txt,11702,11702,0
