folder_type,corpus_root,category,work_folder,pageid,work_title,display_title,page_title,author,times,juan_count,min_juan_index,max_juan_index,total_char_count_raw,total_char_count_clean,empty_juan_count,example_raw_path,example_clean_path 
clean,朝鮮漢文,朝鮮典籍,杞園先生年譜,,杞園先生年譜,杞園先生年譜,杞園先生年譜/卷一,,,2,1,2,37646,37633,0,朝鮮漢文\raw\朝鮮典籍\杞園先生年譜\杞園先生年譜__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\杞園先生年譜\杞園先生年譜__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,杞園集,,杞園集,杞園集,杞園集/卷一,,,32,1,32,482086,482021,0,朝鮮漢文\raw\朝鮮典籍\杞園集\杞園集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\杞園集\杞園集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東史綱目,,東史綱目,東史綱目,東史綱目/附卷上,,,2,1,2,78641,78325,0,朝鮮漢文\raw\朝鮮典籍\東史綱目\東史綱目__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東史綱目\東史綱目__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東圃集,,東圃集,東圃集,東圃集/卷一,,,8,1,8,90837,90837,0,朝鮮漢文\raw\朝鮮典籍\東圃集\東圃集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東圃集\東圃集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東國兵鑑,,東國兵鑑,東國兵鑑,東國兵鑑/卷上,,,2,1,2,54915,54863,0,朝鮮漢文\raw\朝鮮典籍\東國兵鑑\東國兵鑑__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東國兵鑑\東國兵鑑__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東國歲時記,,東國歲時記,東國歲時記,東國歲時記,,,1,1,1,14190,14105,0,朝鮮漢文\raw\朝鮮典籍\東國歲時記\東國歲時記__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東國歲時記\東國歲時記__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東園集 (金貴榮),,東園集 (金貴榮),東園集 (金貴榮),東園集 (金貴榮)/卷一,,,5,1,5,80027,79933,0,朝鮮漢文\raw\朝鮮典籍\東園集 (金貴榮)\東園集 (金貴榮)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東園集 (金貴榮)\東園集 (金貴榮)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東埜集,,東埜集,東埜集,東埜集/卷一,,,14,1,14,187638,187620,0,朝鮮漢文\raw\朝鮮典籍\東埜集\東埜集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東埜集\東埜集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東山先生遺稿,,東山先生遺稿,東山先生遺稿,東山先生遺稿/卷一,,,4,1,4,65554,65490,0,朝鮮漢文\raw\朝鮮典籍\東山先生遺稿\東山先生遺稿__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東山先生遺稿\東山先生遺稿__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東岡先生文集,,東岡先生文集,東岡先生文集,東岡先生文集/卷一,,,21,1,21,254339,254217,0,朝鮮漢文\raw\朝鮮典籍\東岡先生文集\東岡先生文集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東岡先生文集\東岡先生文集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東岡先生遺稿,,東岡先生遺稿,東岡先生遺稿,東岡先生遺稿/卷一,,,8,1,8,102942,102936,0,朝鮮漢文\raw\朝鮮典籍\東岡先生遺稿\東岡先生遺稿__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東岡先生遺稿\東岡先生遺稿__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東岳先生集,,東岳先生集,東岳先生集,東岳先生集/卷一,,,26,1,26,334525,334509,0,朝鮮漢文\raw\朝鮮典籍\東岳先生集\東岳先生集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東岳先生集\東岳先生集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東巖先生文集 (柳長源),,東巖先生文集 (柳長源),東巖先生文集 (柳長源),東巖先生文集 (柳長源)/卷一,,,14,1,14,227089,227011,0,朝鮮漢文\raw\朝鮮典籍\東巖先生文集 (柳長源)\東巖先生文集 (柳長源)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東巖先生文集 (柳長源)\東巖先生文集 (柳長源)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東州先生別集,,東州先生別集,東州先生別集,東州先生別集,,,1,1,1,8775,8693,0,朝鮮漢文\raw\朝鮮典籍\東州先生別集\東州先生別集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東州先生別集\東州先生別集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東州先生前集,,東州先生前集,東州先生前集,東州先生前集/卷一,,,8,1,8,46774,46769,0,朝鮮漢文\raw\朝鮮典籍\東州先生前集\東州先生前集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東州先生前集\東州先生前集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東州先生文集,,東州先生文集,東州先生文集,東州先生文集/卷一,,,10,1,10,165536,165458,0,朝鮮漢文\raw\朝鮮典籍\東州先生文集\東州先生文集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東州先生文集\東州先生文集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東州先生詩集,,東州先生詩集,東州先生詩集,東州先生詩集/卷一,,,24,1,24,129189,129179,0,朝鮮漢文\raw\朝鮮典籍\東州先生詩集\東州先生詩集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東州先生詩集\東州先生詩集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東文選,,東文選,東文選,東文選/卷一,,,130,1,130,1376983,1376749,0,朝鮮漢文\raw\朝鮮典籍\東文選\東文選__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東文選\東文選__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東村遺稿,,東村遺稿,東村遺稿,東村遺稿/卷上,,,2,1,2,13269,13269,0,朝鮮漢文\raw\朝鮮典籍\東村遺稿\東村遺稿__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東村遺稿\東村遺稿__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東林先生文集,,東林先生文集,東林先生文集,東林先生文集/卷一,,,11,1,11,189831,189766,0,朝鮮漢文\raw\朝鮮典籍\東林先生文集\東林先生文集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東林先生文集\東林先生文集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東樊集,,東樊集,東樊集,東樊集/卷一,,,4,1,4,47650,47649,0,朝鮮漢文\raw\朝鮮典籍\東樊集\東樊集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東樊集\東樊集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東江先生遺集,,東江先生遺集,東江先生遺集,東江先生遺集/卷一,,,19,1,19,91399,91374,0,朝鮮漢文\raw\朝鮮典籍\東江先生遺集\東江先生遺集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東江先生遺集\東江先生遺集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東湖先生文集 (文德敎),,東湖先生文集 (文德敎),東湖先生文集 (文德敎),東湖先生文集 (文德敎),,,1,1,1,17457,17369,0,朝鮮漢文\raw\朝鮮典籍\東湖先生文集 (文德敎)\東湖先生文集 (文德敎)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東湖先生文集 (文德敎)\東湖先生文集 (文德敎)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東湖先生文集 (李𥳕),,東湖先生文集 (李𥳕),東湖先生文集 (李𥳕),東湖先生文集 (李𥳕)/卷一,,,3,1,3,40288,40274,0,朝鮮漢文\raw\朝鮮典籍\東湖先生文集 (李𥳕)\東湖先生文集 (李𥳕)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東湖先生文集 (李𥳕)\東湖先生文集 (李𥳕)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東湖遺稿 (尹滋學),,東湖遺稿 (尹滋學),東湖遺稿 (尹滋學),東湖遺稿 (尹滋學)/卷一,,,5,1,5,38003,37882,0,朝鮮漢文\raw\朝鮮典籍\東湖遺稿 (尹滋學)\東湖遺稿 (尹滋學)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東湖遺稿 (尹滋學)\東湖遺稿 (尹滋學)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東湘先生文集,,東湘先生文集,東湘先生文集,東湘先生文集/卷一,,,7,1,7,45265,45254,0,朝鮮漢文\raw\朝鮮典籍\東湘先生文集\東湘先生文集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東湘先生文集\東湘先生文集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東溟先生集 (鄭斗卿),,東溟先生集 (鄭斗卿),東溟先生集 (鄭斗卿),東溟先生集 (鄭斗卿)/卷一,,,11,1,11,79708,79704,0,朝鮮漢文\raw\朝鮮典籍\東溟先生集 (鄭斗卿)\東溟先生集 (鄭斗卿)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東溟先生集 (鄭斗卿)\東溟先生集 (鄭斗卿)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東溟先生集 (金世濂),,東溟先生集 (金世濂),東溟先生集 (金世濂),東溟先生集 (金世濂)/卷一,,,10,1,10,167268,167250,0,朝鮮漢文\raw\朝鮮典籍\東溟先生集 (金世濂)\東溟先生集 (金世濂)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東溟先生集 (金世濂)\東溟先生集 (金世濂)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東溪先生年譜,,東溪先生年譜,東溪先生年譜,東溪先生年譜/卷一,,,3,1,3,25115,24954,0,朝鮮漢文\raw\朝鮮典籍\東溪先生年譜\東溪先生年譜__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東溪先生年譜\東溪先生年譜__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東溪先生文集,,東溪先生文集,東溪先生文集,東溪先生文集/卷一,,,8,1,8,61615,61589,0,朝鮮漢文\raw\朝鮮典籍\東溪先生文集\東溪先生文集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東溪先生文集\東溪先生文集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東溪文集,,東溪文集,東溪文集,東溪文集/卷一,,,5,1,5,59608,59604,0,朝鮮漢文\raw\朝鮮典籍\東溪文集\東溪文集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東溪文集\東溪文集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東溪遺稿 (崔潤昌),,東溪遺稿 (崔潤昌),東溪遺稿 (崔潤昌),東溪遺稿 (崔潤昌)/卷一,,,3,1,3,89435,89423,0,朝鮮漢文\raw\朝鮮典籍\東溪遺稿 (崔潤昌)\東溪遺稿 (崔潤昌)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東溪遺稿 (崔潤昌)\東溪遺稿 (崔潤昌)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東溪集 (朴泰淳),,東溪集 (朴泰淳),東溪集 (朴泰淳),東溪集 (朴泰淳)/卷一,,,10,1,10,137772,137615,0,朝鮮漢文\raw\朝鮮典籍\東溪集 (朴泰淳)\東溪集 (朴泰淳)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東溪集 (朴泰淳)\東溪集 (朴泰淳)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東皐先生遺稿,,東皐先生遺稿,東皐先生遺稿,東皐先生遺稿/卷一,,,6,1,6,84982,84930,0,朝鮮漢文\raw\朝鮮典籍\東皐先生遺稿\東皐先生遺稿__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東皐先生遺稿\東皐先生遺稿__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東籬先生文集,,東籬先生文集,東籬先生文集,東籬先生文集/卷一,,,5,1,5,51992,51980,0,朝鮮漢文\raw\朝鮮典籍\東籬先生文集\東籬先生文集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東籬先生文集\東籬先生文集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東谿遺稿,,東谿遺稿,東谿遺稿,東谿遺稿/卷上,,,2,1,2,17440,17431,0,朝鮮漢文\raw\朝鮮典籍\東谿遺稿\東谿遺稿__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東谿遺稿\東谿遺稿__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東谿集,,東谿集,東谿集,東谿集/卷一,,,12,1,12,201140,201066,0,朝鮮漢文\raw\朝鮮典籍\東谿集\東谿集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東谿集\東谿集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東賢奏議,,東賢奏議,東賢奏議,東賢奏議/卷之一,,,24,1,24,337829,337560,0,朝鮮漢文\raw\朝鮮典籍\東賢奏議\東賢奏議__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東賢奏議\東賢奏議__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東還封事,,東還封事,東還封事,東還封事,,,1,1,1,2,2,0,朝鮮漢文\raw\朝鮮典籍\東還封事\東還封事__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東還封事\東還封事__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東里集 (李五秀),,東里集 (李五秀),東里集 (李五秀),東里集 (李五秀)/卷一,,,7,1,7,81177,81130,0,朝鮮漢文\raw\朝鮮典籍\東里集 (李五秀)\東里集 (李五秀)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東里集 (李五秀)\東里集 (李五秀)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,東里集 (李殷相),,東里集 (李殷相),東里集 (李殷相),東里集 (李殷相)/卷一,,,16,1,16,151966,151954,0,朝鮮漢文\raw\朝鮮典籍\東里集 (李殷相)\東里集 (李殷相)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\東里集 (李殷相)\東里集 (李殷相)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松坡集 (李海昌),,松坡集 (李海昌),松坡集 (李海昌),松坡集 (李海昌)/卷一,,,7,1,7,56882,56875,0,朝鮮漢文\raw\朝鮮典籍\松坡集 (李海昌)\松坡集 (李海昌)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松坡集 (李海昌)\松坡集 (李海昌)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松坡集 (李瑞雨),,松坡集 (李瑞雨),松坡集 (李瑞雨),松坡集 (李瑞雨)/卷之一,,,20,1,20,320030,319946,0,朝鮮漢文\raw\朝鮮典籍\松坡集 (李瑞雨)\松坡集 (李瑞雨)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松坡集 (李瑞雨)\松坡集 (李瑞雨)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松塘集,,松塘集,松塘集,松塘集/卷一,,,4,1,4,46741,46737,0,朝鮮漢文\raw\朝鮮典籍\松塘集\松塘集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松塘集\松塘集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松巖先生別集,,松巖先生別集,松巖先生別集,松巖先生別集/卷一,,,2,1,2,23085,23085,0,朝鮮漢文\raw\朝鮮典籍\松巖先生別集\松巖先生別集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松巖先生別集\松巖先生別集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松巖先生文集 (李魯),,松巖先生文集 (李魯),松巖先生文集 (李魯),松巖先生文集 (李魯)/卷一,,,6,1,6,91961,91937,0,朝鮮漢文\raw\朝鮮典籍\松巖先生文集 (李魯)\松巖先生文集 (李魯)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松巖先生文集 (李魯)\松巖先生文集 (李魯)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松巖先生文集 (權好文),,松巖先生文集 (權好文),松巖先生文集 (權好文),松巖先生文集 (權好文)/卷一,,,6,1,6,63442,63412,0,朝鮮漢文\raw\朝鮮典籍\松巖先生文集 (權好文)\松巖先生文集 (權好文)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松巖先生文集 (權好文)\松巖先生文集 (權好文)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松巖先生續集,,松巖先生續集,松巖先生續集,松巖先生續集/卷一,,,6,1,6,70647,70639,0,朝鮮漢文\raw\朝鮮典籍\松巖先生續集\松巖先生續集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松巖先生續集\松巖先生續集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松巖集 (李載亨),,松巖集 (李載亨),松巖集 (李載亨),松巖集 (李載亨)/卷一,,,6,1,6,97541,97518,0,朝鮮漢文\raw\朝鮮典籍\松巖集 (李載亨)\松巖集 (李載亨)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松巖集 (李載亨)\松巖集 (李載亨)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松江別集,,松江別集,松江別集,松江別集/卷一,,,7,1,7,153452,153335,0,朝鮮漢文\raw\朝鮮典籍\松江別集\松江別集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松江別集\松江別集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松江續集,,松江續集,松江續集,松江續集/卷一,,,2,1,2,34386,34379,0,朝鮮漢文\raw\朝鮮典籍\松江續集\松江續集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松江續集\松江續集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松江集,,松江集,松江集,松江集/卷一,,,2,1,2,17928,17928,0,朝鮮漢文\raw\朝鮮典籍\松江集\松江集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松江集\松江集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松湖集,,松湖集,松湖集,松湖集/卷一,,,6,1,6,94026,94020,0,朝鮮漢文\raw\朝鮮典籍\松湖集\松湖集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松湖集\松湖集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松溪集,,松溪集,松溪集,松溪集/卷一,,,8,1,8,93023,93019,0,朝鮮漢文\raw\朝鮮典籍\松溪集\松溪集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松溪集\松溪集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松潭集 (宋柟壽),,松潭集 (宋柟壽),松潭集 (宋柟壽),松潭集 (宋柟壽)/卷一,,,2,1,2,26748,26744,0,朝鮮漢文\raw\朝鮮典籍\松潭集 (宋柟壽)\松潭集 (宋柟壽)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松潭集 (宋柟壽)\松潭集 (宋柟壽)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松窩集,,松窩集,松窩集,松窩集/卷一,,,11,1,11,170445,170425,0,朝鮮漢文\raw\朝鮮典籍\松窩集\松窩集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松窩集\松窩集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松竹堂文集,,松竹堂文集,松竹堂文集,松竹堂文集/卷一,,,4,1,4,40239,40200,0,朝鮮漢文\raw\朝鮮典籍\松竹堂文集\松竹堂文集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松竹堂文集\松竹堂文集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松谷先生集,,松谷先生集,松谷先生集,松谷先生集/卷一,,,12,1,12,182531,182531,0,朝鮮漢文\raw\朝鮮典籍\松谷先生集\松谷先生集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松谷先生集\松谷先生集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,松齋先生遺稿,,松齋先生遺稿,松齋先生遺稿,松齋先生遺稿/卷一,,,4,1,4,67916,67841,0,朝鮮漢文\raw\朝鮮典籍\松齋先生遺稿\松齋先生遺稿__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\松齋先生遺稿\松齋先生遺稿__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,林白湖集,,林白湖集,林白湖集,林白湖集/卷一,,,4,1,4,49408,49404,0,朝鮮漢文\raw\朝鮮典籍\林白湖集\林白湖集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\林白湖集\林白湖集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,果菴先生文集,,果菴先生文集,果菴先生文集,果菴先生文集/卷一,,,15,1,15,249335,249045,0,朝鮮漢文\raw\朝鮮典籍\果菴先生文集\果菴先生文集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\果菴先生文集\果菴先生文集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,柏谷先祖集,,柏谷先祖集,柏谷先祖集,柏谷先祖集,,,1,1,1,98,17,0,朝鮮漢文\raw\朝鮮典籍\柏谷先祖集\柏谷先祖集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\柏谷先祖集\柏谷先祖集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,柳下集,,柳下集,柳下集,柳下集/卷一,,,14,1,14,178038,178035,0,朝鮮漢文\raw\朝鮮典籍\柳下集\柳下集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\柳下集\柳下集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,柳川遺稿 (韓浚謙),,柳川遺稿 (韓浚謙),柳川遺稿 (韓浚謙),柳川遺稿 (韓浚謙),,,1,1,1,33662,33559,0,朝鮮漢文\raw\朝鮮典籍\柳川遺稿 (韓浚謙)\柳川遺稿 (韓浚謙)__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\柳川遺稿 (韓浚謙)\柳川遺稿 (韓浚謙)__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,栗谷先生全書,,栗谷先生全書,栗谷先生全書,栗谷先生全書/卷一,,,44,1,44,982751,981406,0,朝鮮漢文\raw\朝鮮典籍\栗谷先生全書\栗谷先生全書__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\栗谷先生全書\栗谷先生全書__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,栗谷牛溪二先生年譜,,栗谷牛溪二先生年譜,栗谷牛溪二先生年譜,栗谷牛溪二先生年譜,,,1,1,1,85,4,0,朝鮮漢文\raw\朝鮮典籍\栗谷牛溪二先生年譜\栗谷牛溪二先生年譜__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\栗谷牛溪二先生年譜\栗谷牛溪二先生年譜__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,栢巖先生文集,,栢巖先生文集,栢巖先生文集,栢巖先生文集/卷一,,,6,1,6,81529,81489,0,朝鮮漢文\raw\朝鮮典籍\栢巖先生文集\栢巖先生文集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\栢巖先生文集\栢巖先生文集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,栢潭先生文集,,栢潭先生文集,栢潭先生文集,栢潭先生文集/卷一,,,10,1,10,107826,107814,0,朝鮮漢文\raw\朝鮮典籍\栢潭先生文集\栢潭先生文集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\栢潭先生文集\栢潭先生文集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,栢谷先生集,,栢谷先生集,栢谷先生集,栢谷先生集/卷一,,,4,1,4,75235,75224,0,朝鮮漢文\raw\朝鮮典籍\栢谷先生集\栢谷先生集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\栢谷先生集\栢谷先生集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,格齋先生文集,,格齋先生文集,格齋先生文集,格齋先生文集/卷一,,,4,1,4,14356,14355,0,朝鮮漢文\raw\朝鮮典籍\格齋先生文集\格齋先生文集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\格齋先生文集\格齋先生文集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,桂窩集,,桂窩集,桂窩集,桂窩集/卷一,,,7,1,7,22059,22041,0,朝鮮漢文\raw\朝鮮典籍\桂窩集\桂窩集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\桂窩集\桂窩集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,桐江遺稿,,桐江遺稿,桐江遺稿,桐江遺稿/卷一,,,5,1,5,57269,57253,0,朝鮮漢文\raw\朝鮮典籍\桐江遺稿\桐江遺稿__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\桐江遺稿\桐江遺稿__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,桐溪先生文集,,桐溪先生文集,桐溪先生文集,桐溪先生文集/卷一,,,4,1,4,119429,119411,0,朝鮮漢文\raw\朝鮮典籍\桐溪先生文集\桐溪先生文集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\桐溪先生文集\桐溪先生文集__juan_01.txt
clean,朝鮮漢文,朝鮮典籍,桐溪先生續集,,桐溪先生續集,桐溪先生續集,桐溪先生續集/卷一,,,3,1,3,63115,63105,0,朝鮮漢文\raw\朝鮮典籍\桐溪先生續集\桐溪先生續集__juan_01.txt,朝鮮漢文\clean\朝鮮典籍\桐溪先生續集\桐溪先生續集__juan_01.txt
