title,file_base,raw_path,clean_path,categories,cjk_chars,sentences
解慕漱,解慕漱.txt,raw\解慕漱.txt,clean\解慕漱.txt,,298,27
計算機,計算機.txt,raw\計算機.txt,clean\計算機.txt,,38,3
計順市,計順市.txt,raw\計順市.txt,clean\計順市.txt,,44,1
訓民正音,訓民正音.txt,raw\訓民正音.txt,clean\訓民正音.txt,,843,56
訓讀,訓讀.txt,raw\訓讀.txt,clean\訓讀.txt,,94,6
訖解尼師今,訖解尼師今.txt,raw\訖解尼師今.txt,clean\訖解尼師今.txt,,481,33
訣,訣.txt,raw\訣.txt,clean\訣.txt,,53,6
訥祇麻立干,訥祇麻立干.txt,raw\訥祇麻立干.txt,clean\訥祇麻立干.txt,,730,53
訪事人,訪事人.txt,raw\訪事人.txt,clean\訪事人.txt,,66,6
許世英,許世英.txt,raw\許世英.txt,clean\許世英.txt,,281,13
許儀,許儀.txt,raw\許儀.txt,clean\許儀.txt,,90,4
許元,許元.txt,raw\許元.txt,clean\許元.txt,,85,5
許冠英,許冠英.txt,raw\許冠英.txt,clean\許冠英.txt,,381,23
許宗彥,許宗彥.txt,raw\許宗彥.txt,clean\許宗彥.txt,,822,38
許崇智,許崇智.txt,raw\許崇智.txt,clean\許崇智.txt,,450,24
許常惠,許常惠.txt,raw\許常惠.txt,clean\許常惠.txt,,92,7
許廣平,許廣平.txt,raw\許廣平.txt,clean\許廣平.txt,,248,14
許慎,許慎.txt,raw\許慎.txt,clean\許慎.txt,,146,6
許攸,許攸.txt,raw\許攸.txt,clean\許攸.txt,,471,32
許敬宗,許敬宗.txt,raw\許敬宗.txt,clean\許敬宗.txt,,1492,85
許欽澹,許欽澹.txt,raw\許欽澹.txt,clean\許欽澹.txt,,157,11
許汜,許汜.txt,raw\許汜.txt,clean\許汜.txt,,276,13
許浚,許浚.txt,raw\許浚.txt,clean\許浚.txt,,770,44
許渾,許渾.txt,raw\許渾.txt,clean\許渾.txt,,214,9
許玄徹,許玄徹.txt,raw\許玄徹.txt,clean\許玄徹.txt,,459,21
許褚,許褚.txt,raw\許褚.txt,clean\許褚.txt,,824,52
許雲,許雲.txt,raw\許雲.txt,clean\許雲.txt,,217,11
訾敖,訾敖.txt,raw\訾敖.txt,clean\訾敖.txt,,940,65
詈語,詈語.txt,raw\詈語.txt,clean\詈語.txt,,230,8
評諸葛亮,評諸葛亮.txt,raw\評諸葛亮.txt,clean\評諸葛亮.txt,,6530,263
評關羽,評關羽.txt,raw\評關羽.txt,clean\評關羽.txt,,7913,368
詞彙學,詞彙學.txt,raw\詞彙學.txt,clean\詞彙學.txt,,323,15
詩,詩.txt,raw\詩.txt,clean\詩.txt,,266,11
詩琳通公主小學,詩琳通公主小學.txt,raw\詩琳通公主小學.txt,clean\詩琳通公主小學.txt,,48,4
詩琳通公主花甲壽,詩琳通公主花甲壽.txt,raw\詩琳通公主花甲壽.txt,clean\詩琳通公主花甲壽.txt,,117,3
詩經,詩經.txt,raw\詩經.txt,clean\詩經.txt,,818,42
詩韻日期表,詩韻日期表.txt,raw\詩韻日期表.txt,clean\詩韻日期表.txt,,214,36
詩餘,詩餘.txt,raw\詩餘.txt,clean\詩餘.txt,,2711,132
詹體仁,詹體仁.txt,raw\詹體仁.txt,clean\詹體仁.txt,,543,27
語文,語文.txt,raw\語文.txt,clean\語文.txt,,91,5
語法,語法.txt,raw\語法.txt,clean\語法.txt,,154,9
語法學,語法學.txt,raw\語法學.txt,clean\語法學.txt,,142,6
語源學,語源學.txt,raw\語源學.txt,clean\語源學.txt,,133,6
語癌,語癌.txt,raw\語癌.txt,clean\語癌.txt,,41,2
語言,語言.txt,raw\語言.txt,clean\語言.txt,,51,2
語言學,語言學.txt,raw\語言學.txt,clean\語言學.txt,,2794,154
說文釋例,說文釋例.txt,raw\說文釋例.txt,clean\說文釋例.txt,,389,13
調布市,調布市.txt,raw\調布市.txt,clean\調布市.txt,,64,4
調景嶺驛,調景嶺驛.txt,raw\調景嶺驛.txt,clean\調景嶺驛.txt,,117,5
談遷,談遷.txt,raw\談遷.txt,clean\談遷.txt,,226,22
諏訪市,諏訪市.txt,raw\諏訪市.txt,clean\諏訪市.txt,,105,6
諒暗,諒暗.txt,raw\諒暗.txt,clean\諒暗.txt,,38,5
論衡,論衡.txt,raw\論衡.txt,clean\論衡.txt,,77,4
論語,論語.txt,raw\論語.txt,clean\論語.txt,,332,20
諡,諡.txt,raw\諡.txt,clean\諡.txt,,302,14
諫早市,諫早市.txt,raw\諫早市.txt,clean\諫早市.txt,,125,6
諸咎,諸咎.txt,raw\諸咎.txt,clean\諸咎.txt,,126,7
諸樊,諸樊.txt,raw\諸樊.txt,clean\諸樊.txt,,371,20
諸泰,諸泰.txt,raw\諸泰.txt,clean\諸泰.txt,,1234,61
諸羅八景,諸羅八景.txt,raw\諸羅八景.txt,clean\諸羅八景.txt,,546,13
諸葛亮,諸葛亮.txt,raw\諸葛亮.txt,clean\諸葛亮.txt,,733,46
諸葛喬,諸葛喬.txt,raw\諸葛喬.txt,clean\諸葛喬.txt,,245,16
諸葛尚,諸葛尚.txt,raw\諸葛尚.txt,clean\諸葛尚.txt,,72,4
諸葛建,諸葛建.txt,raw\諸葛建.txt,clean\諸葛建.txt,,117,11
諸葛恪,諸葛恪.txt,raw\諸葛恪.txt,clean\諸葛恪.txt,,1621,101
諸葛瑾,諸葛瑾.txt,raw\諸葛瑾.txt,clean\諸葛瑾.txt,,581,33
諸葛瞻,諸葛瞻.txt,raw\諸葛瞻.txt,clean\諸葛瞻.txt,,352,13
諸葛竦,諸葛竦.txt,raw\諸葛竦.txt,clean\諸葛竦.txt,,98,10
諸葛綽,諸葛綽.txt,raw\諸葛綽.txt,clean\諸葛綽.txt,,105,11
諸葛緒,諸葛緒.txt,raw\諸葛緒.txt,clean\諸葛緒.txt,,229,10
諸葛融,諸葛融.txt,raw\諸葛融.txt,clean\諸葛融.txt,,221,9
諸葛誕,諸葛誕.txt,raw\諸葛誕.txt,clean\諸葛誕.txt,,1352,69
諾基亞,諾基亞.txt,raw\諾基亞.txt,clean\諾基亞.txt,,175,9
諾曷鉢,諾曷鉢.txt,raw\諾曷鉢.txt,clean\諾曷鉢.txt,,638,29
諾福克島,諾福克島.txt,raw\諾福克島.txt,clean\諾福克島.txt,,153,11
諾羅敦,諾羅敦.txt,raw\諾羅敦.txt,clean\諾羅敦.txt,,57,4
諾貝爾化學獎,諾貝爾化學獎.txt,raw\諾貝爾化學獎.txt,clean\諾貝爾化學獎.txt,,339,22
諾貝爾物理學獎,諾貝爾物理學獎.txt,raw\諾貝爾物理學獎.txt,clean\諾貝爾物理學獎.txt,,348,19
諾貝爾獎,諾貝爾獎.txt,raw\諾貝爾獎.txt,clean\諾貝爾獎.txt,,272,21
諾魯,諾魯.txt,raw\諾魯.txt,clean\諾魯.txt,,184,12
謇,謇.txt,raw\謇.txt,clean\謇.txt,,211,27
講學,講學.txt,raw\講學.txt,clean\講學.txt,,76,4
謝安,謝安.txt,raw\謝安.txt,clean\謝安.txt,,2061,119
謝惠連,謝惠連.txt,raw\謝惠連.txt,clean\謝惠連.txt,,492,15
謝應芳,謝應芳.txt,raw\謝應芳.txt,clean\謝應芳.txt,,226,16
謝承,謝承.txt,raw\謝承.txt,clean\謝承.txt,,55,3
謝晉元,謝晉元.txt,raw\謝晉元.txt,clean\謝晉元.txt,,954,48
謝景,謝景.txt,raw\謝景.txt,clean\謝景.txt,,47,3
謝東閔,謝東閔.txt,raw\謝東閔.txt,clean\謝東閔.txt,,63,5
謝肇,謝肇.txt,raw\謝肇.txt,clean\謝肇.txt,,74,7
謝脁,謝脁.txt,raw\謝脁.txt,clean\謝脁.txt,,1409,85
謝萬,謝萬.txt,raw\謝萬.txt,clean\謝萬.txt,,279,13
謝觀,謝觀.txt,raw\謝觀.txt,clean\謝觀.txt,,206,12
謝靈運,謝靈運.txt,raw\謝靈運.txt,clean\謝靈運.txt,,695,45
謨洛渾,謨洛渾.txt,raw\謨洛渾.txt,clean\謨洛渾.txt,,255,11
譁譟,譁譟.txt,raw\譁譟.txt,clean\譁譟.txt,,229,14
證明,證明.txt,raw\證明.txt,clean\證明.txt,,137,10
證明論,證明論.txt,raw\證明論.txt,clean\證明論.txt,,448,18
譙蜀,譙蜀.txt,raw\譙蜀.txt,clean\譙蜀.txt,,300,13
譙𡸫,譙𡸫.txt,raw\譙𡸫.txt,clean\譙𡸫.txt,,64,4
譚嗣同,譚嗣同.txt,raw\譚嗣同.txt,clean\譚嗣同.txt,,391,23
譚延闓,譚延闓.txt,raw\譚延闓.txt,clean\譚延闓.txt,,414,27
譚曉林,譚曉林.txt,raw\譚曉林.txt,clean\譚曉林.txt,,388,25
譚曙卿,譚曙卿.txt,raw\譚曙卿.txt,clean\譚曙卿.txt,,185,8
譚紹,譚紹.txt,raw\譚紹.txt,clean\譚紹.txt,,59,5
警世通言,警世通言.txt,raw\警世通言.txt,clean\警世通言.txt,,910,12
譯,譯.txt,raw\譯.txt,clean\譯.txt,,64,4
議政府,議政府.txt,raw\議政府.txt,clean\議政府.txt,,65,3
議會毆鬥,議會毆鬥.txt,raw\議會毆鬥.txt,clean\議會毆鬥.txt,,112,6
護士,護士.txt,raw\護士.txt,clean\護士.txt,,62,4
讀孟浩然詩感興,讀孟浩然詩感興.txt,raw\讀孟浩然詩感興.txt,clean\讀孟浩然詩感興.txt,,259,13
讀賣電視臺,讀賣電視臺.txt,raw\讀賣電視臺.txt,clean\讀賣電視臺.txt,,56,5
變形計,變形計.txt,raw\變形計.txt,clean\變形計.txt,,98,5
讓子彈飛,讓子彈飛.txt,raw\讓子彈飛.txt,clean\讓子彈飛.txt,,93,5
讚岐市,讚岐市.txt,raw\讚岐市.txt,clean\讚岐市.txt,,118,6
谷保驛,谷保驛.txt,raw\谷保驛.txt,clean\谷保驛.txt,,45,4
豆,豆.txt,raw\豆.txt,clean\豆.txt,,32,4
豆腐餻,豆腐餻.txt,raw\豆腐餻.txt,clean\豆腐餻.txt,,66,4
豌豆,豌豆.txt,raw\豌豆.txt,clean\豌豆.txt,,53,5
豎子與測驗,豎子與測驗.txt,raw\豎子與測驗.txt,clean\豎子與測驗.txt,,33,3
豐中市,豐中市.txt,raw\豐中市.txt,clean\豐中市.txt,,112,7
豐前市,豐前市.txt,raw\豐前市.txt,clean\豐前市.txt,,93,5
豐岡市,豐岡市.txt,raw\豐岡市.txt,clean\豐岡市.txt,,222,11
豐川市,豐川市.txt,raw\豐川市.txt,clean\豐川市.txt,,162,12
豐後大野市,豐後大野市.txt,raw\豐後大野市.txt,clean\豐後大野市.txt,,106,5
豐後高田市,豐後高田市.txt,raw\豐後高田市.txt,clean\豐後高田市.txt,,120,6
豐明市,豐明市.txt,raw\豐明市.txt,clean\豐明市.txt,,73,5
豐橋市,豐橋市.txt,raw\豐橋市.txt,clean\豐橋市.txt,,170,8
豐田博物館,豐田博物館.txt,raw\豐田博物館.txt,clean\豐田博物館.txt,,85,6
豐田市,豐田市.txt,raw\豐田市.txt,clean\豐田市.txt,,237,14
豐田自動車,豐田自動車.txt,raw\豐田自動車.txt,clean\豐田自動車.txt,,91,5
豐臣秀吉,豐臣秀吉.txt,raw\豐臣秀吉.txt,clean\豐臣秀吉.txt,,5350,329
豐臺區,豐臺區.txt,raw\豐臺區.txt,clean\豐臺區.txt,,675,29
豐見城市,豐見城市.txt,raw\豐見城市.txt,clean\豐見城市.txt,,108,5
豕,豕.txt,raw\豕.txt,clean\豕.txt,,154,12
豚肉,豚肉.txt,raw\豚肉.txt,clean\豚肉.txt,,41,5
象,象.txt,raw\象.txt,clean\象.txt,,106,11
象服,象服.txt,raw\象服.txt,clean\象服.txt,,54,5
象牙海岸,象牙海岸.txt,raw\象牙海岸.txt,clean\象牙海岸.txt,,60,4
豪伊在丘 (佛羅里達州),豪伊在丘 (佛羅里達州).txt,raw\豪伊在丘 (佛羅里達州).txt,clean\豪伊在丘 (佛羅里達州).txt,,32,3
豪格,豪格.txt,raw\豪格.txt,clean\豪格.txt,,1384,46
豪特萬,豪特萬.txt,raw\豪特萬.txt,clean\豪特萬.txt,,38,2
豫,豫.txt,raw\豫.txt,clean\豫.txt,,72,8
豬,豬.txt,raw\豬.txt,clean\豬.txt,,122,9
豬油,豬油.txt,raw\豬油.txt,clean\豬油.txt,,97,5
豬科,豬科.txt,raw\豬科.txt,clean\豬科.txt,,80,5
貂,貂.txt,raw\貂.txt,clean\貂.txt,,369,17
貂蟬,貂蟬.txt,raw\貂蟬.txt,clean\貂蟬.txt,,117,7
貍力,貍力.txt,raw\貍力.txt,clean\貍力.txt,,39,4
貓,貓.txt,raw\貓.txt,clean\貓.txt,,402,25
貓之報恩,貓之報恩.txt,raw\貓之報恩.txt,clean\貓之報恩.txt,,57,6
貛,貛.txt,raw\貛.txt,clean\貛.txt,,72,4
貝利,貝利.txt,raw\貝利.txt,clean\貝利.txt,,231,8
貝利亞,貝利亞.txt,raw\貝利亞.txt,clean\貝利亞.txt,,1411,46
貝加莫,貝加莫.txt,raw\貝加莫.txt,clean\貝加莫.txt,,65,5
貝塚市,貝塚市.txt,raw\貝塚市.txt,clean\貝塚市.txt,,71,4
貝多芬第九交響曲,貝多芬第九交響曲.txt,raw\貝多芬第九交響曲.txt,clean\貝多芬第九交響曲.txt,,267,10
貝寧,貝寧.txt,raw\貝寧.txt,clean\貝寧.txt,,85,9
貝爾格勒,貝爾格勒.txt,raw\貝爾格勒.txt,clean\貝爾格勒.txt,,189,11
貝瓊,貝瓊.txt,raw\貝瓊.txt,clean\貝瓊.txt,,159,13
貝聿銘,貝聿銘.txt,raw\貝聿銘.txt,clean\貝聿銘.txt,,115,3
貞觀,貞觀.txt,raw\貞觀.txt,clean\貞觀.txt,,212,27
貞觀 (釋義),貞觀 (釋義).txt,raw\貞觀 (釋義).txt,clean\貞觀 (釋義).txt,,71,2
貞觀政要,貞觀政要.txt,raw\貞觀政要.txt,clean\貞觀政要.txt,,292,2
財新傳媒,財新傳媒.txt,raw\財新傳媒.txt,clean\財新傳媒.txt,,42,3
貨殖,貨殖.txt,raw\貨殖.txt,clean\貨殖.txt,,57,1
責稽王,責稽王.txt,raw\責稽王.txt,clean\責稽王.txt,,167,11
貴州大學,貴州大學.txt,raw\貴州大學.txt,clean\貴州大學.txt,,70,5
貴州省,貴州省.txt,raw\貴州省.txt,clean\貴州省.txt,,162,7
貴氣體,貴氣體.txt,raw\貴氣體.txt,clean\貴氣體.txt,,181,9
貴由,貴由.txt,raw\貴由.txt,clean\貴由.txt,,240,11
貴金屬,貴金屬.txt,raw\貴金屬.txt,clean\貴金屬.txt,,120,5
貴陽市,貴陽市.txt,raw\貴陽市.txt,clean\貴陽市.txt,,61,2
貶值,貶值.txt,raw\貶值.txt,clean\貶值.txt,,94,5
費揚武,費揚武.txt,raw\費揚武.txt,clean\費揚武.txt,,308,25
費曜,費曜.txt,raw\費曜.txt,clean\費曜.txt,,284,12
費禕,費禕.txt,raw\費禕.txt,clean\費禕.txt,,1155,66
費米,費米.txt,raw\費米.txt,clean\費米.txt,,139,9
費詩,費詩.txt,raw\費詩.txt,clean\費詩.txt,,630,29
貼古迭兒,貼古迭兒.txt,raw\貼古迭兒.txt,clean\貼古迭兒.txt,,282,22
賀一航,賀一航.txt,raw\賀一航.txt,clean\賀一航.txt,,24,3
賀拔允,賀拔允.txt,raw\賀拔允.txt,clean\賀拔允.txt,,94,4
賀景,賀景.txt,raw\賀景.txt,clean\賀景.txt,,47,4
賀炳炎,賀炳炎.txt,raw\賀炳炎.txt,clean\賀炳炎.txt,,1246,44
賀盛桂,賀盛桂.txt,raw\賀盛桂.txt,clean\賀盛桂.txt,,549,23
賀達,賀達.txt,raw\賀達.txt,clean\賀達.txt,,46,4
賀邵,賀邵.txt,raw\賀邵.txt,clean\賀邵.txt,,230,20
賀齊,賀齊.txt,raw\賀齊.txt,clean\賀齊.txt,,512,33
賀龍,賀龍.txt,raw\賀龍.txt,clean\賀龍.txt,,686,14
資政新篇,資政新篇.txt,raw\資政新篇.txt,clean\資政新篇.txt,,62,5
資政院,資政院.txt,raw\資政院.txt,clean\資政院.txt,,33,1
資本,資本.txt,raw\資本.txt,clean\資本.txt,,292,13
資治通鑑,資治通鑑.txt,raw\資治通鑑.txt,clean\資治通鑑.txt,,565,19
資產負債表,資產負債表.txt,raw\資產負債表.txt,clean\資產負債表.txt,,381,16
賈似道,賈似道.txt,raw\賈似道.txt,clean\賈似道.txt,,3371,162
賈充,賈充.txt,raw\賈充.txt,clean\賈充.txt,,1837,87
賈南風,賈南風.txt,raw\賈南風.txt,clean\賈南風.txt,,1274,75
賈坎德邦,賈坎德邦.txt,raw\賈坎德邦.txt,clean\賈坎德邦.txt,,131,7
賈姆謝德布爾,賈姆謝德布爾.txt,raw\賈姆謝德布爾.txt,clean\賈姆謝德布爾.txt,,119,5
賈寶玉,賈寶玉.txt,raw\賈寶玉.txt,clean\賈寶玉.txt,,102,6
賈復,賈復.txt,raw\賈復.txt,clean\賈復.txt,,974,53
賈憲三角,賈憲三角.txt,raw\賈憲三角.txt,clean\賈憲三角.txt,,152,9
賈文備,賈文備.txt,raw\賈文備.txt,clean\賈文備.txt,,599,34
賈詡,賈詡.txt,raw\賈詡.txt,clean\賈詡.txt,,1068,68
賈誼,賈誼.txt,raw\賈誼.txt,clean\賈誼.txt,,727,22
賈輔,賈輔.txt,raw\賈輔.txt,clean\賈輔.txt,,116,6
賈逵,賈逵.txt,raw\賈逵.txt,clean\賈逵.txt,,38,1
賈逵 (宋),賈逵 (宋).txt,raw\賈逵 (宋).txt,clean\賈逵 (宋).txt,,243,17
賈逵景伯,賈逵景伯.txt,raw\賈逵景伯.txt,clean\賈逵景伯.txt,,214,14
賈逵梁道,賈逵梁道.txt,raw\賈逵梁道.txt,clean\賈逵梁道.txt,,368,13
賓夕法尼亞州,賓夕法尼亞州.txt,raw\賓夕法尼亞州.txt,clean\賓夕法尼亞州.txt,,603,28
賣油翁,賣油翁.txt,raw\賣油翁.txt,clean\賣油翁.txt,,179,13
賦,賦.txt,raw\賦.txt,clean\賦.txt,,507,33
質功持世論,質功持世論.txt,raw\質功持世論.txt,clean\質功持世論.txt,,376,22
質子,質子.txt,raw\質子.txt,clean\質子.txt,,121,9
質量,質量.txt,raw\質量.txt,clean\質量.txt,,127,9
賭城風情畫 (釋義),賭城風情畫 (釋義).txt,raw\賭城風情畫 (釋義).txt,clean\賭城風情畫 (釋義).txt,,40,1
賴索托,賴索托.txt,raw\賴索托.txt,clean\賴索托.txt,,48,4
賽因汗,賽因汗.txt,raw\賽因汗.txt,clean\賽因汗.txt,,284,15
賽圖拉哨所,賽圖拉哨所.txt,raw\賽圖拉哨所.txt,clean\賽圖拉哨所.txt,,1025,54
賽普勒斯,賽普勒斯.txt,raw\賽普勒斯.txt,clean\賽普勒斯.txt,,113,8
賽爾號,賽爾號.txt,raw\賽爾號.txt,clean\賽爾號.txt,,672,51
贊普鍾,贊普鍾.txt,raw\贊普鍾.txt,clean\贊普鍾.txt,,1937,137
贛語,贛語.txt,raw\贛語.txt,clean\贛語.txt,,371,25
贛語維基百科,贛語維基百科.txt,raw\贛語維基百科.txt,clean\贛語維基百科.txt,,98,6
赤,赤.txt,raw\赤.txt,clean\赤.txt,,244,20
赤壁之戰,赤壁之戰.txt,raw\赤壁之戰.txt,clean\赤壁之戰.txt,,314,18
赤子追星記,赤子追星記.txt,raw\赤子追星記.txt,clean\赤子追星記.txt,,89,8
赤峰市,赤峰市.txt,raw\赤峰市.txt,clean\赤峰市.txt,,467,16
赤平市,赤平市.txt,raw\赤平市.txt,clean\赤平市.txt,,83,5
赤磐市,赤磐市.txt,raw\赤磐市.txt,clean\赤磐市.txt,,101,4
赤穗之變,赤穗之變.txt,raw\赤穗之變.txt,clean\赤穗之變.txt,,552,30
赤穗市,赤穗市.txt,raw\赤穗市.txt,clean\赤穗市.txt,,90,6
赤道,赤道.txt,raw\赤道.txt,clean\赤道.txt,,85,6
赤道幾內亞,赤道幾內亞.txt,raw\赤道幾內亞.txt,clean\赤道幾內亞.txt,,60,6
赤鱬,赤鱬.txt,raw\赤鱬.txt,clean\赤鱬.txt,,77,6
赫居世居世干,赫居世居世干.txt,raw\赫居世居世干.txt,clean\赫居世居世干.txt,,719,38
赫德,赫德.txt,raw\赫德.txt,clean\赫德.txt,,496,29
赫連定,赫連定.txt,raw\赫連定.txt,clean\赫連定.txt,,115,8
赫連昌,赫連昌.txt,raw\赫連昌.txt,clean\赫連昌.txt,,137,10
赫魯曉夫,赫魯曉夫.txt,raw\赫魯曉夫.txt,clean\赫魯曉夫.txt,,291,11
赴戍登程口占示家人,赴戍登程口占示家人.txt,raw\赴戍登程口占示家人.txt,clean\赴戍登程口占示家人.txt,,181,10
起居注,起居注.txt,raw\起居注.txt,clean\起居注.txt,,80,5
超固體,超固體.txt,raw\超固體.txt,clean\超固體.txt,,138,5
超濾法,超濾法.txt,raw\超濾法.txt,clean\超濾法.txt,,114,5
超複數,超複數.txt,raw\超複數.txt,clean\超複數.txt,,77,6
越,越.txt,raw\越.txt,clean\越.txt,,234,20
越 (釋義),越 (釋義).txt,raw\越 (釋義).txt,clean\越 (釋義).txt,,85,2
越前市,越前市.txt,raw\越前市.txt,clean\越前市.txt,,94,5
越南,越南.txt,raw\越南.txt,clean\越南.txt,,2120,99
越南共和國,越南共和國.txt,raw\越南共和國.txt,clean\越南共和國.txt,,81,3
越南國,越南國.txt,raw\越南國.txt,clean\越南國.txt,,100,5
越南文維基大典,越南文維基大典.txt,raw\越南文維基大典.txt,clean\越南文維基大典.txt,,80,3
越南民主共和國,越南民主共和國.txt,raw\越南民主共和國.txt,clean\越南民主共和國.txt,,42,3
越史略,越史略.txt,raw\越史略.txt,clean\越史略.txt,,639,22
越戰,越戰.txt,raw\越戰.txt,clean\越戰.txt,,227,15
越秀區,越秀區.txt,raw\越秀區.txt,clean\越秀區.txt,,563,23
越谷市,越谷市.txt,raw\越谷市.txt,clean\越谷市.txt,,59,4
趙,趙.txt,raw\趙.txt,clean\趙.txt,,682,43
趙 (釋義),趙 (釋義).txt,raw\趙 (釋義).txt,clean\趙 (釋義).txt,,59,2
趙世延,趙世延.txt,raw\趙世延.txt,clean\趙世延.txt,,49,2
趙世永,趙世永.txt,raw\趙世永.txt,clean\趙世永.txt,,103,3
趙世長,趙世長.txt,raw\趙世長.txt,clean\趙世長.txt,,76,3
趙世靜,趙世靜.txt,raw\趙世靜.txt,clean\趙世靜.txt,,59,3
趙佗,趙佗.txt,raw\趙佗.txt,clean\趙佗.txt,,772,38
趙元偓,趙元偓.txt,raw\趙元偓.txt,clean\趙元偓.txt,,1144,73
趙光祖,趙光祖.txt,raw\趙光祖.txt,clean\趙光祖.txt,,321,9
趙光賢,趙光賢.txt,raw\趙光賢.txt,clean\趙光賢.txt,,323,15
趙嘏,趙嘏.txt,raw\趙嘏.txt,clean\趙嘏.txt,,392,25
趙在禮,趙在禮.txt,raw\趙在禮.txt,clean\趙在禮.txt,,261,14
趙夙,趙夙.txt,raw\趙夙.txt,clean\趙夙.txt,,198,13
趙奢,趙奢.txt,raw\趙奢.txt,clean\趙奢.txt,,520,34
趙娥,趙娥.txt,raw\趙娥.txt,clean\趙娥.txt,,609,31
趙嬰齊,趙嬰齊.txt,raw\趙嬰齊.txt,clean\趙嬰齊.txt,,38,2
趙孝成王,趙孝成王.txt,raw\趙孝成王.txt,clean\趙孝成王.txt,,1582,110
趙守廉,趙守廉.txt,raw\趙守廉.txt,clean\趙守廉.txt,,194,6
趙宋,趙宋.txt,raw\趙宋.txt,clean\趙宋.txt,,1715,93
趙宋少帝,趙宋少帝.txt,raw\趙宋少帝.txt,clean\趙宋少帝.txt,,445,28
趙完普,趙完普.txt,raw\趙完普.txt,clean\趙完普.txt,,103,4
趙宣子,趙宣子.txt,raw\趙宣子.txt,clean\趙宣子.txt,,176,13
趙幽繆王,趙幽繆王.txt,raw\趙幽繆王.txt,clean\趙幽繆王.txt,,302,22
趙建德,趙建德.txt,raw\趙建德.txt,clean\趙建德.txt,,250,13
趙德昭,趙德昭.txt,raw\趙德昭.txt,clean\趙德昭.txt,,412,16
趙忠祥,趙忠祥.txt,raw\趙忠祥.txt,clean\趙忠祥.txt,,145,4
趙悼襄王,趙悼襄王.txt,raw\趙悼襄王.txt,clean\趙悼襄王.txt,,240,20
趙惠文王,趙惠文王.txt,raw\趙惠文王.txt,clean\趙惠文王.txt,,2095,139
趙成侯,趙成侯.txt,raw\趙成侯.txt,clean\趙成侯.txt,,355,37
趙成子,趙成子.txt,raw\趙成子.txt,clean\趙成子.txt,,1328,97
趙承亮,趙承亮.txt,raw\趙承亮.txt,clean\趙承亮.txt,,301,16
趙括,趙括.txt,raw\趙括.txt,clean\趙括.txt,,124,9
趙敬侯,趙敬侯.txt,raw\趙敬侯.txt,clean\趙敬侯.txt,,192,18
趙文子,趙文子.txt,raw\趙文子.txt,clean\趙文子.txt,,462,32
趙文恪,趙文恪.txt,raw\趙文恪.txt,clean\趙文恪.txt,,127,8
趙文淵,趙文淵.txt,raw\趙文淵.txt,clean\趙文淵.txt,,412,20
趙明帝,趙明帝.txt,raw\趙明帝.txt,clean\趙明帝.txt,,155,9
趙普,趙普.txt,raw\趙普.txt,clean\趙普.txt,,2321,119
趙景叔,趙景叔.txt,raw\趙景叔.txt,clean\趙景叔.txt,,334,19
趙暉,趙暉.txt,raw\趙暉.txt,clean\趙暉.txt,,788,42
趙朔,趙朔.txt,raw\趙朔.txt,clean\趙朔.txt,,1029,70
趙桓子,趙桓子.txt,raw\趙桓子.txt,clean\趙桓子.txt,,263,10
趙武公,趙武公.txt,raw\趙武公.txt,clean\趙武公.txt,,148,6
趙武帝,趙武帝.txt,raw\趙武帝.txt,clean\趙武帝.txt,,10466,523
趙武靈王,趙武靈王.txt,raw\趙武靈王.txt,clean\趙武靈王.txt,,623,31
趙汝愚,趙汝愚.txt,raw\趙汝愚.txt,clean\趙汝愚.txt,,448,35
趙汝騰,趙汝騰.txt,raw\趙汝騰.txt,clean\趙汝騰.txt,,333,28
趙烈侯,趙烈侯.txt,raw\趙烈侯.txt,clean\趙烈侯.txt,,412,30
趙爽,趙爽.txt,raw\趙爽.txt,clean\趙爽.txt,,81,6
趙獻侯,趙獻侯.txt,raw\趙獻侯.txt,clean\趙獻侯.txt,,217,11
趙率教,趙率教.txt,raw\趙率教.txt,clean\趙率教.txt,,870,58
趙王歇,趙王歇.txt,raw\趙王歇.txt,clean\趙王歇.txt,,466,29
趙直,趙直.txt,raw\趙直.txt,clean\趙直.txt,,254,13
趙秉文,趙秉文.txt,raw\趙秉文.txt,clean\趙秉文.txt,,1561,70
趙穿,趙穿.txt,raw\趙穿.txt,clean\趙穿.txt,,428,33
趙簡子,趙簡子.txt,raw\趙簡子.txt,clean\趙簡子.txt,,3651,254
趙紫陽,趙紫陽.txt,raw\趙紫陽.txt,clean\趙紫陽.txt,,1587,81
趙肅侯,趙肅侯.txt,raw\趙肅侯.txt,clean\趙肅侯.txt,,278,24
趙蕤,趙蕤.txt,raw\趙蕤.txt,clean\趙蕤.txt,,39,5
趙襄子,趙襄子.txt,raw\趙襄子.txt,clean\趙襄子.txt,,1557,111
趙譙王世,趙譙王世.txt,raw\趙譙王世.txt,clean\趙譙王世.txt,,68,5
趙達,趙達.txt,raw\趙達.txt,clean\趙達.txt,,502,28
趙郡李氏,趙郡李氏.txt,raw\趙郡李氏.txt,clean\趙郡李氏.txt,,288,28
趙雲,趙雲.txt,raw\趙雲.txt,clean\趙雲.txt,,1563,79
趙高,趙高.txt,raw\趙高.txt,clean\趙高.txt,,290,17
趙𢾺,趙𢾺.txt,raw\趙𢾺.txt,clean\趙𢾺.txt,,357,16
