source_path,staged_path,work_folder,work_title,page_title,exact_years,mentioned_years,decision_year,decision_coarse,all_coarse_counts,destination,nation,times,reason,ws_categories
朝鮮典籍/丈巖先生集/丈巖先生集__juan_17.txt,朝鮮王朝/丈巖先生集/丈巖先生集__juan_17.txt,丈巖先生集,丈巖先生集,丈巖先生集/卷十七,1756,,1756,朝鮮王朝,"{""朝鮮王朝"": 26}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1756年;鄭澔
朝鮮典籍/丈巖先生集/丈巖先生集__juan_18.txt,朝鮮王朝/丈巖先生集/丈巖先生集__juan_18.txt,丈巖先生集,丈巖先生集,丈巖先生集/卷十八,1756,,1756,朝鮮王朝,"{""朝鮮王朝"": 26}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1756年;鄭澔
朝鮮典籍/丈巖先生集/丈巖先生集__juan_19.txt,朝鮮王朝/丈巖先生集/丈巖先生集__juan_19.txt,丈巖先生集,丈巖先生集,丈巖先生集/卷十九,1756,,1756,朝鮮王朝,"{""朝鮮王朝"": 26}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1756年;鄭澔
朝鮮典籍/丈巖先生集/丈巖先生集__juan_20.txt,朝鮮王朝/丈巖先生集/丈巖先生集__juan_20.txt,丈巖先生集,丈巖先生集,丈巖先生集/卷二十,1756,,1756,朝鮮王朝,"{""朝鮮王朝"": 26}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1756年;鄭澔
朝鮮典籍/丈巖先生集/丈巖先生集__juan_21.txt,朝鮮王朝/丈巖先生集/丈巖先生集__juan_21.txt,丈巖先生集,丈巖先生集,丈巖先生集/卷二十一,1756,,1756,朝鮮王朝,"{""朝鮮王朝"": 26}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1756年;鄭澔
朝鮮典籍/丈巖先生集/丈巖先生集__juan_22.txt,朝鮮王朝/丈巖先生集/丈巖先生集__juan_22.txt,丈巖先生集,丈巖先生集,丈巖先生集/卷二十二,1756,,1756,朝鮮王朝,"{""朝鮮王朝"": 26}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1756年;鄭澔
朝鮮典籍/丈巖先生集/丈巖先生集__juan_23.txt,朝鮮王朝/丈巖先生集/丈巖先生集__juan_23.txt,丈巖先生集,丈巖先生集,丈巖先生集/卷二十三,1756,,1756,朝鮮王朝,"{""朝鮮王朝"": 26}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1756年;鄭澔
朝鮮典籍/丈巖先生集/丈巖先生集__juan_24.txt,朝鮮王朝/丈巖先生集/丈巖先生集__juan_24.txt,丈巖先生集,丈巖先生集,丈巖先生集/卷二十四,1756,,1756,朝鮮王朝,"{""朝鮮王朝"": 26}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1756年;鄭澔
朝鮮典籍/丈巖先生集/丈巖先生集__juan_25.txt,朝鮮王朝/丈巖先生集/丈巖先生集__juan_25.txt,丈巖先生集,丈巖先生集,丈巖先生集/卷二十五,1756,,1756,朝鮮王朝,"{""朝鮮王朝"": 26}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1756年;鄭澔
朝鮮典籍/丈巖先生集/丈巖先生集__juan_26.txt,朝鮮王朝/丈巖先生集/丈巖先生集__juan_26.txt,丈巖先生集,丈巖先生集,丈巖先生集/卷二十六,1756,,1756,朝鮮王朝,"{""朝鮮王朝"": 26}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1756年;鄭澔
朝鮮典籍/三國史記/三國史記__juan_01.txt,待分類/無年份/三國史記/三國史記__juan_01.txt,三國史記,三國史記,三國史記/卷01,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_02.txt,待分類/無年份/三國史記/三國史記__juan_02.txt,三國史記,三國史記,三國史記/卷02,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_03.txt,待分類/無年份/三國史記/三國史記__juan_03.txt,三國史記,三國史記,三國史記/卷03,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_04.txt,待分類/無年份/三國史記/三國史記__juan_04.txt,三國史記,三國史記,三國史記/卷04,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_05.txt,待分類/無年份/三國史記/三國史記__juan_05.txt,三國史記,三國史記,三國史記/卷05,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_06.txt,待分類/無年份/三國史記/三國史記__juan_06.txt,三國史記,三國史記,三國史記/卷06,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_07.txt,待分類/無年份/三國史記/三國史記__juan_07.txt,三國史記,三國史記,三國史記/卷07,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_08.txt,待分類/無年份/三國史記/三國史記__juan_08.txt,三國史記,三國史記,三國史記/卷08,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_09.txt,待分類/無年份/三國史記/三國史記__juan_09.txt,三國史記,三國史記,三國史記/卷09,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_10.txt,待分類/無年份/三國史記/三國史記__juan_10.txt,三國史記,三國史記,三國史記/卷10,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_11.txt,待分類/無年份/三國史記/三國史記__juan_11.txt,三國史記,三國史記,三國史記/卷11,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_12.txt,待分類/無年份/三國史記/三國史記__juan_12.txt,三國史記,三國史記,三國史記/卷12,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_13.txt,待分類/無年份/三國史記/三國史記__juan_13.txt,三國史記,三國史記,三國史記/卷13,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_14.txt,待分類/無年份/三國史記/三國史記__juan_14.txt,三國史記,三國史記,三國史記/卷14,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_15.txt,待分類/無年份/三國史記/三國史記__juan_15.txt,三國史記,三國史記,三國史記/卷15,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_16.txt,待分類/無年份/三國史記/三國史記__juan_16.txt,三國史記,三國史記,三國史記/卷16,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_17.txt,待分類/無年份/三國史記/三國史記__juan_17.txt,三國史記,三國史記,三國史記/卷17,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_18.txt,待分類/無年份/三國史記/三國史記__juan_18.txt,三國史記,三國史記,三國史記/卷18,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_19.txt,待分類/無年份/三國史記/三國史記__juan_19.txt,三國史記,三國史記,三國史記/卷19,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_20.txt,待分類/無年份/三國史記/三國史記__juan_20.txt,三國史記,三國史記,三國史記/卷20,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_21.txt,待分類/無年份/三國史記/三國史記__juan_21.txt,三國史記,三國史記,三國史記/卷21,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_22.txt,待分類/無年份/三國史記/三國史記__juan_22.txt,三國史記,三國史記,三國史記/卷22,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_23.txt,待分類/無年份/三國史記/三國史記__juan_23.txt,三國史記,三國史記,三國史記/卷23,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,PD-old
朝鮮典籍/三國史記/三國史記__juan_24.txt,待分類/無年份/三國史記/三國史記__juan_24.txt,三國史記,三國史記,三國史記/卷24,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_25.txt,待分類/無年份/三國史記/三國史記__juan_25.txt,三國史記,三國史記,三國史記/卷25,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_26.txt,待分類/無年份/三國史記/三國史記__juan_26.txt,三國史記,三國史記,三國史記/卷26,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_27.txt,待分類/無年份/三國史記/三國史記__juan_27.txt,三國史記,三國史記,三國史記/卷27,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_28.txt,待分類/無年份/三國史記/三國史記__juan_28.txt,三國史記,三國史記,三國史記/卷28,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_29.txt,待分類/無年份/三國史記/三國史記__juan_29.txt,三國史記,三國史記,三國史記/卷29,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_30.txt,待分類/無年份/三國史記/三國史記__juan_30.txt,三國史記,三國史記,三國史記/卷30,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_31.txt,待分類/無年份/三國史記/三國史記__juan_31.txt,三國史記,三國史記,三國史記/卷31,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_32.txt,待分類/無年份/三國史記/三國史記__juan_32.txt,三國史記,三國史記,三國史記/卷32,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_33.txt,待分類/無年份/三國史記/三國史記__juan_33.txt,三國史記,三國史記,三國史記/卷33,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_34.txt,待分類/無年份/三國史記/三國史記__juan_34.txt,三國史記,三國史記,三國史記/卷34,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_35.txt,待分類/無年份/三國史記/三國史記__juan_35.txt,三國史記,三國史記,三國史記/卷35,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_36.txt,待分類/無年份/三國史記/三國史記__juan_36.txt,三國史記,三國史記,三國史記/卷36,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_37.txt,待分類/無年份/三國史記/三國史記__juan_37.txt,三國史記,三國史記,三國史記/卷37,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_38.txt,待分類/無年份/三國史記/三國史記__juan_38.txt,三國史記,三國史記,三國史記/卷38,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_39.txt,待分類/無年份/三國史記/三國史記__juan_39.txt,三國史記,三國史記,三國史記/卷39,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_40.txt,待分類/無年份/三國史記/三國史記__juan_40.txt,三國史記,三國史記,三國史記/卷40,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_41.txt,待分類/無年份/三國史記/三國史記__juan_41.txt,三國史記,三國史記,三國史記/卷41,,42,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,42年 (提及)
朝鮮典籍/三國史記/三國史記__juan_42.txt,待分類/無年份/三國史記/三國史記__juan_42.txt,三國史記,三國史記,三國史記/卷42,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,金富軾
朝鮮典籍/三國史記/三國史記__juan_43.txt,待分類/無年份/三國史記/三國史記__juan_43.txt,三國史記,三國史記,三國史記/卷43,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_44.txt,待分類/無年份/三國史記/三國史記__juan_44.txt,三國史記,三國史記,三國史記/卷44,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_45.txt,待分類/無年份/三國史記/三國史記__juan_45.txt,三國史記,三國史記,三國史記/卷45,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_46.txt,待分類/無年份/三國史記/三國史記__juan_46.txt,三國史記,三國史記,三國史記/卷46,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_47.txt,待分類/無年份/三國史記/三國史記__juan_47.txt,三國史記,三國史記,三國史記/卷47,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_48.txt,待分類/無年份/三國史記/三國史記__juan_48.txt,三國史記,三國史記,三國史記/卷48,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_49.txt,待分類/無年份/三國史記/三國史記__juan_49.txt,三國史記,三國史記,三國史記/卷49,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國史記/三國史記__juan_50.txt,待分類/無年份/三國史記/三國史記__juan_50.txt,三國史記,三國史記,三國史記/卷50,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國遺事/三國遺事__juan_01.txt,待分類/無年份/三國遺事/三國遺事__juan_01.txt,三國遺事,三國遺事,三國遺事/卷第一,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國遺事/三國遺事__juan_02.txt,待分類/無年份/三國遺事/三國遺事__juan_02.txt,三國遺事,三國遺事,三國遺事/卷第三,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國遺事/三國遺事__juan_03.txt,待分類/無年份/三國遺事/三國遺事__juan_03.txt,三國遺事,三國遺事,三國遺事/卷第二,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國遺事/三國遺事__juan_04.txt,待分類/無年份/三國遺事/三國遺事__juan_04.txt,三國遺事,三國遺事,三國遺事/卷第五,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三國遺事/三國遺事__juan_05.txt,待分類/無年份/三國遺事/三國遺事__juan_05.txt,三國遺事,三國遺事,三國遺事/卷第四,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,
朝鮮典籍/三壺未㝎稿/三壺未㝎稿__juan_01.txt,待分類/無年份/三壺未㝎稿/三壺未㝎稿__juan_01.txt,三壺未㝎稿,三壺未㝎稿,三壺未㝎稿,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,25%;PD-old;朝鮮典籍;李元溥
朝鮮典籍/三壺遺稿/三壺遺稿__juan_01.txt,待分類/無年份/三壺遺稿/三壺遺稿__juan_01.txt,三壺遺稿,三壺遺稿,三壺遺稿,,,,no_exact_year,{},待分類/無年份,,,no exact non-提及 year in WS_CATEGORIES,PD-old;朝鮮典籍;李元溥
朝鮮典籍/三峯集/三峯集__juan_01.txt,朝鮮王朝/三峯集/三峯集__juan_01.txt,三峯集,三峯集,三峯集/卷一,1839,,1839,朝鮮王朝,"{""朝鮮王朝"": 14}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1839年;鄭道傳
朝鮮典籍/三峯集/三峯集__juan_02.txt,朝鮮王朝/三峯集/三峯集__juan_02.txt,三峯集,三峯集,三峯集/卷二,1839,,1839,朝鮮王朝,"{""朝鮮王朝"": 14}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1839年;鄭道傳
朝鮮典籍/三峯集/三峯集__juan_03.txt,朝鮮王朝/三峯集/三峯集__juan_03.txt,三峯集,三峯集,三峯集/卷三,1839,,1839,朝鮮王朝,"{""朝鮮王朝"": 14}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1839年;鄭道傳
朝鮮典籍/三峯集/三峯集__juan_04.txt,朝鮮王朝/三峯集/三峯集__juan_04.txt,三峯集,三峯集,三峯集/卷四,1839,,1839,朝鮮王朝,"{""朝鮮王朝"": 14}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1839年;鄭道傳
朝鮮典籍/三峯集/三峯集__juan_05.txt,朝鮮王朝/三峯集/三峯集__juan_05.txt,三峯集,三峯集,三峯集/卷五,1839,,1839,朝鮮王朝,"{""朝鮮王朝"": 14}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1839年;鄭道傳
朝鮮典籍/三峯集/三峯集__juan_06.txt,朝鮮王朝/三峯集/三峯集__juan_06.txt,三峯集,三峯集,三峯集/卷六,1839,,1839,朝鮮王朝,"{""朝鮮王朝"": 14}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1839年;鄭道傳
朝鮮典籍/三峯集/三峯集__juan_07.txt,朝鮮王朝/三峯集/三峯集__juan_07.txt,三峯集,三峯集,三峯集/卷七,1839,,1839,朝鮮王朝,"{""朝鮮王朝"": 14}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1839年;鄭道傳
朝鮮典籍/三峯集/三峯集__juan_08.txt,朝鮮王朝/三峯集/三峯集__juan_08.txt,三峯集,三峯集,三峯集/卷八,1839,,1839,朝鮮王朝,"{""朝鮮王朝"": 14}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1839年;鄭道傳
朝鮮典籍/三峯集/三峯集__juan_09.txt,朝鮮王朝/三峯集/三峯集__juan_09.txt,三峯集,三峯集,三峯集/卷九,1839,,1839,朝鮮王朝,"{""朝鮮王朝"": 14}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1839年;鄭道傳
朝鮮典籍/三峯集/三峯集__juan_10.txt,朝鮮王朝/三峯集/三峯集__juan_10.txt,三峯集,三峯集,三峯集/卷十,1839,,1839,朝鮮王朝,"{""朝鮮王朝"": 14}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1839年;鄭道傳
朝鮮典籍/三峯集/三峯集__juan_11.txt,朝鮮王朝/三峯集/三峯集__juan_11.txt,三峯集,三峯集,三峯集/卷十一,1839,,1839,朝鮮王朝,"{""朝鮮王朝"": 14}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1839年;鄭道傳
朝鮮典籍/三峯集/三峯集__juan_12.txt,朝鮮王朝/三峯集/三峯集__juan_12.txt,三峯集,三峯集,三峯集/卷十二,1839,,1839,朝鮮王朝,"{""朝鮮王朝"": 14}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1839年;鄭道傳
朝鮮典籍/三峯集/三峯集__juan_13.txt,朝鮮王朝/三峯集/三峯集__juan_13.txt,三峯集,三峯集,三峯集/卷十三,1839,,1839,朝鮮王朝,"{""朝鮮王朝"": 14}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1839年;鄭道傳
朝鮮典籍/三峯集/三峯集__juan_14.txt,朝鮮王朝/三峯集/三峯集__juan_14.txt,三峯集,三峯集,三峯集/卷十四,1839,,1839,朝鮮王朝,"{""朝鮮王朝"": 14}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1839年;鄭道傳
朝鮮典籍/三弌𥛠誥/三弌𥛠誥__juan_01.txt,大日本帝國/朝鮮/三弌𥛠誥/三弌𥛠誥__juan_01.txt,三弌𥛠誥,三弌𥛠誥,三弌𥛠誥,1912,,1912,大日本帝國/朝鮮,"{""大日本帝國/朝鮮"": 1}",大日本帝國/朝鮮,朝鮮,大日本帝國,dominant exact non-提及 WS_CATEGORIES year,1912年;PD-old;任雅相;朝鮮典籍;渤海;高麗
朝鮮典籍/三淵集/三淵集__juan_01.txt,朝鮮王朝/三淵集/三淵集__juan_01.txt,三淵集,三淵集,三淵集/卷一,1732,,1732,朝鮮王朝,"{""朝鮮王朝"": 68}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1732年;金昌翕
朝鮮典籍/三淵集/三淵集__juan_02.txt,朝鮮王朝/三淵集/三淵集__juan_02.txt,三淵集,三淵集,三淵集/拾遺卷一,1732,,1732,朝鮮王朝,"{""朝鮮王朝"": 68}",朝鮮王朝,朝鮮王朝,,dominant exact non-提及 WS_CATEGORIES year,1732年;金昌翕
