leishu,cited_work,citations,match,resolved
廣博物志,國語,18,bracket-note,1
廣博物志,神仙傳,17,bracket-note,1
廣博物志,酉陽雜爼,16,bracket-note,1
廣博物志,孔叢子,16,bracket-note,1
廣博物志,陳書,15,bracket-note,1
廣博物志,琴操,15,bracket-note,1
廣博物志,帝王世紀,14,bracket-note,1
廣博物志,顔氏家訓,14,bracket-note,1
廣博物志,金樓子,14,bracket-note,1
廣博物志,爾雅,14,classic-unheld,1
廣博物志,洞冥記,13,bracket-note,1
廣博物志,神異經,12,bracket-note,1
廣博物志,談藪,12,bracket-note,1
廣博物志,酉陽雜俎,11,bracket-note,1
廣博物志,呂氏春秋,11,bracket-note,1
廣博物志,新論,11,author-prefix-stripped,1
廣博物志,續漢書,10,bracket-note,1
廣博物志,賢愚經,10,bracket-note,1
廣博物志,劉子,9,bracket-note,1
廣博物志,魏書,9,bracket-note,1
廣博物志,太平廣記,9,bracket-note,1
廣博物志,世本,9,bracket-note,1
廣博物志,春秋繁露,8,bracket-note,1
廣博物志,高士傳,8,bracket-note,1
廣博物志,玉海,8,bracket-note,1
廣博物志,通典,8,bracket-note,1
廣博物志,列女傳,8,bracket-note,1
廣博物志,洛陽伽藍記,8,bracket-note,1
廣博物志,書斷,8,author-prefix-stripped,1
廣博物志,易傳,7,bracket-note,1
廣博物志,太平御覽,7,bracket-note,1
廣博物志,文心雕龍,7,bracket-note,1
廣博物志,初學記,7,author-prefix-stripped,1
廣博物志,南方草木狀,7,bracket-note,1
廣博物志,方言,7,bracket-note,1
廣博物志,禽經,7,bracket-note,1
廣博物志,鶡冠子,6,bracket-note,1
廣博物志,六韜,6,bracket-note,1
廣博物志,廣州記,6,bracket-note,1
廣博物志,齊民要術,6,bracket-note,1
廣博物志,鹽鐵論,5,bracket-note,1
廣博物志,文子,5,bracket-note,1
廣博物志,古史考,5,exact,1
廣博物志,譬喻經,5,bracket-note,1
廣博物志,笑林,5,bracket-note,1
廣博物志,起世經,4,bracket-note,1
廣博物志,藝文類聚,4,bracket-note,1
廣博物志,子華子,4,bracket-note,1
廣博物志,潛夫論,4,exact,1
廣博物志,漢武故事,4,bracket-note,1
廣博物志,尚書大傳,4,bracket-note,1
廣博物志,鄴中記,4,bracket-note,1
廣博物志,尚書故實,4,bracket-note,1
廣博物志,太𤣥經,3,bracket-note,1
廣博物志,晉陽秋,3,bracket-note,1
廣博物志,戰國策,3,bracket-note,1
廣博物志,爾雅注,3,bracket-note,1
廣博物志,埤雅,3,bracket-note,1
廣博物志,水經,3,bracket-note,1
廣博物志,物理論,3,bracket-note,1
廣博物志,朝野僉載,3,bracket-note,1
廣博物志,亢倉子,3,bracket-note,1
廣博物志,商子,3,bracket-note,1
廣博物志,新書,3,bracket-note,1
廣博物志,淮南子,3,classic-unheld,1
廣博物志,鬻子,3,bracket-note,1
廣博物志,尚書,3,bracket-note,1
廣博物志,晏子春秋,3,bracket-note,1
廣博物志,蜀記,3,bracket-note,1
廣博物志,天中記,3,bracket-note,1
廣博物志,獨斷,3,bracket-note,1
廣博物志,尹文子,3,bracket-note,1
廣博物志,易林,3,bracket-note,1
廣博物志,交州記,3,bracket-note,1
廣博物志,齊諧記,3,bracket-note,1
廣博物志,通志,2,bracket-note,1
廣博物志,尉繚子,2,bracket-note,1
廣博物志,郭子,2,bracket-note,1
廣博物志,續齊諧記,2,bracket-note,1
廣博物志,吳地記,2,bracket-note,1
廣博物志,南康記,2,bracket-note,1
廣博物志,古今事物考,2,bracket-note,1
廣博物志,錄異記,2,bracket-note,1
廣博物志,論語,2,bracket-note,1
廣博物志,兵法,2,bracket-note,1
廣博物志,慎子,2,bracket-note,1
廣博物志,莊子,2,classic-unheld,1
廣博物志,殷芸小說,2,bracket-note,1
廣博物志,襄陽記,2,bracket-note,1
廣博物志,家語,2,bracket-note,1
廣博物志,管仲,2,author-prefix-stripped,1
廣博物志,北堂書鈔,2,bracket-note,1
廣博物志,隋唐嘉話,2,bracket-note,1
廣博物志,史記,2,author-prefix-stripped,1
廣博物志,法書要録,2,bracket-note,1
廣博物志,傅子,2,bracket-note,1
廣博物志,蜀王本紀,2,bracket-note,1
廣博物志,集韻,2,bracket-note,1
廣博物志,范子計然,2,bracket-note,1
廣博物志,六度集經,2,bracket-note,1
廣博物志,蟫史,2,bracket-note,1
廣博物志,靈憲,1,bracket-note,1
廣博物志,星經,1,bracket-note,1
廣博物志,文獻通考,1,bracket-note,1
廣博物志,易説,1,bracket-note,1
廣博物志,易飛候,1,bracket-note,1
廣博物志,白孔六帖,1,bracket-note,1
廣博物志,申鑒,1,bracket-note,1
廣博物志,梁高僧傳,1,bracket-note,1
廣博物志,續高僧傳,1,bracket-note,1
廣博物志,古樂府,1,bracket-note,1
廣博物志,漢晉春秋,1,bracket-note,1
廣博物志,廬山記,1,bracket-note,1
廣博物志,朝鮮史略,1,bracket-note,1
廣博物志,太白隂經,1,bracket-note,1
廣博物志,續仙傳,1,bracket-note,1
廣博物志,江賦,1,author-prefix-stripped,1
廣博物志,蜀檮杌,1,author-prefix-stripped,1
廣博物志,漢書,1,bracket-note,1
廣博物志,世説新語,1,alias,1
廣博物志,幽明錄,1,bracket-note,1
廣博物志,麈史,1,bracket-note,1
廣博物志,無量壽經,1,author-prefix-stripped,1
廣博物志,梅福,1,exact,1
廣博物志,新語,1,bracket-note,1
廣博物志,續世說,1,bracket-note,1
廣博物志,歸藏,1,bracket-note,1
廣博物志,越絕書,1,bracket-note,1
廣博物志,相經序,1,bracket-note,1
廣博物志,英雄記,1,bracket-note,1
廣博物志,人物志,1,bracket-note,1
廣博物志,珍珠船,1,bracket-note,1
廣博物志,法言,1,bracket-note,1
廣博物志,顏氏家訓,1,bracket-note,1
廣博物志,老子,1,author-prefix-stripped,1
廣博物志,自序,1,author-prefix-stripped,1
廣博物志,陸士龍集,1,bracket-note,1
廣博物志,詩品,1,bracket-note,1
廣博物志,丹陽記,1,bracket-note,1
