edition,testament,book,chapter,unit,file,verses,chars,source_url
委辦,新約,哥林多前書,7,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多前書/第七章.txt,40,877,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多前書
委辦,新約,哥林多前書,8,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多前書/第八章.txt,12,297,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多前書
委辦,新約,哥林多前書,9,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多前書/第九章.txt,27,663,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多前書
委辦,新約,哥林多前書,10,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多前書/第十章.txt,33,668,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多前書
委辦,新約,哥林多前書,11,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多前書/第十一章.txt,34,680,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多前書
委辦,新約,哥林多前書,12,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多前書/第十二章.txt,31,605,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多前書
委辦,新約,哥林多前書,13,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多前書/第十三章.txt,13,272,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多前書
委辦,新約,哥林多前書,14,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多前書/第十四章.txt,40,913,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多前書
委辦,新約,哥林多前書,15,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多前書/第十五章.txt,58,1182,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多前書
委辦,新約,哥林多前書,16,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多前書/第十六章.txt,24,452,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多前書
委辦,新約,哥林多後書,1,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多後書/第一章.txt,24,589,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多後書
委辦,新約,哥林多後書,2,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多後書/第二章.txt,17,389,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多後書
委辦,新約,哥林多後書,3,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多後書/第三章.txt,18,374,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多後書
委辦,新約,哥林多後書,4,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多後書/第四章.txt,18,405,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多後書
委辦,新約,哥林多後書,5,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多後書/第五章.txt,21,488,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多後書
委辦,新約,哥林多後書,6,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多後書/第六章.txt,18,404,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多後書
委辦,新約,哥林多後書,7,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多後書/第七章.txt,16,436,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多後書
委辦,新約,哥林多後書,8,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多後書/第八章.txt,24,502,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多後書
委辦,新約,哥林多後書,9,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多後書/第九章.txt,15,358,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多後書
委辦,新約,哥林多後書,10,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多後書/第十章.txt,18,399,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多後書
委辦,新約,哥林多後書,11,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多後書/第十一章.txt,33,755,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多後書
委辦,新約,哥林多後書,12,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多後書/第十二章.txt,21,551,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多後書
委辦,新約,哥林多後書,13,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥林多後書/第十三章.txt,14,361,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥林多後書
委辦,新約,加拉太書,1,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/加拉太書/第一章.txt,24,514,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/加拉太書
委辦,新約,加拉太書,2,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/加拉太書/第二章.txt,21,620,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/加拉太書
委辦,新約,加拉太書,3,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/加拉太書/第三章.txt,29,756,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/加拉太書
委辦,新約,加拉太書,4,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/加拉太書/第四章.txt,31,628,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/加拉太書
委辦,新約,加拉太書,5,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/加拉太書/第五章.txt,26,498,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/加拉太書
委辦,新約,加拉太書,6,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/加拉太書/第六章.txt,18,356,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/加拉太書
委辦,新約,以弗所書,1,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/以弗所書/第一章.txt,23,452,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/以弗所書
委辦,新約,以弗所書,2,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/以弗所書/第二章.txt,22,465,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/以弗所書
委辦,新約,以弗所書,3,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/以弗所書/第三章.txt,21,413,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/以弗所書
委辦,新約,以弗所書,4,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/以弗所書/第四章.txt,32,532,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/以弗所書
委辦,新約,以弗所書,5,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/以弗所書/第五章.txt,33,518,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/以弗所書
委辦,新約,以弗所書,6,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/以弗所書/第六章.txt,24,441,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/以弗所書
委辦,新約,腓立比書,1,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/腓立比書/第一章.txt,30,633,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/腓立比書
委辦,新約,腓立比書,2,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/腓立比書/第二章.txt,30,606,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/腓立比書
委辦,新約,腓立比書,3,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/腓立比書/第三章.txt,21,506,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/腓立比書
委辦,新約,腓立比書,4,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/腓立比書/第四章.txt,23,524,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/腓立比書
委辦,新約,哥羅西書,1,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥羅西書/第一章.txt,29,645,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥羅西書
委辦,新約,哥羅西書,2,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥羅西書/第二章.txt,23,539,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥羅西書
委辦,新約,哥羅西書,3,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥羅西書/第三章.txt,25,508,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥羅西書
委辦,新約,哥羅西書,4,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/哥羅西書/第四章.txt,18,420,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/哥羅西書
委辦,新約,帖撒羅尼迦前書,1,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/帖撒羅尼迦前書/第一章.txt,10,259,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/帖撒羅尼迦前書
委辦,新約,帖撒羅尼迦前書,2,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/帖撒羅尼迦前書/第二章.txt,20,484,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/帖撒羅尼迦前書
委辦,新約,帖撒羅尼迦前書,3,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/帖撒羅尼迦前書/第三章.txt,13,285,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/帖撒羅尼迦前書
委辦,新約,帖撒羅尼迦前書,4,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/帖撒羅尼迦前書/第四章.txt,18,364,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/帖撒羅尼迦前書
委辦,新約,帖撒羅尼迦前書,5,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/帖撒羅尼迦前書/第五章.txt,28,446,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/帖撒羅尼迦前書
委辦,新約,帖撒羅尼迦後書,1,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/帖撒羅尼迦後書/第一章.txt,12,316,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/帖撒羅尼迦後書
委辦,新約,帖撒羅尼迦後書,2,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/帖撒羅尼迦後書/第二章.txt,17,408,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/帖撒羅尼迦後書
委辦,新約,帖撒羅尼迦後書,3,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/帖撒羅尼迦後書/第三章.txt,18,354,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/帖撒羅尼迦後書
委辦,新約,提摩太前書,1,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/提摩太前書/第一章.txt,20,492,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/提摩太前書
委辦,新約,提摩太前書,2,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/提摩太前書/第二章.txt,15,284,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/提摩太前書
委辦,新約,提摩太前書,3,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/提摩太前書/第三章.txt,16,331,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/提摩太前書
委辦,新約,提摩太前書,4,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/提摩太前書/第四章.txt,16,296,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/提摩太前書
委辦,新約,提摩太前書,5,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/提摩太前書/第五章.txt,25,501,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/提摩太前書
委辦,新約,提摩太前書,6,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/提摩太前書/第六章.txt,21,561,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/提摩太前書
委辦,新約,提摩太後書,1,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/提摩太後書/第一章.txt,18,465,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/提摩太後書
委辦,新約,提摩太後書,2,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/提摩太後書/第二章.txt,26,549,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/提摩太後書
委辦,新約,提摩太後書,3,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/提摩太後書/第三章.txt,17,359,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/提摩太後書
委辦,新約,提摩太後書,4,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/提摩太後書/第四章.txt,22,480,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/提摩太後書
委辦,新約,提多書,1,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/提多書/第一章.txt,16,407,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/提多書
委辦,新約,提多書,2,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/提多書/第二章.txt,15,290,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/提多書
委辦,新約,提多書,3,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/提多書/第三章.txt,15,341,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/提多書
委辦,新約,腓利門書,1,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/腓利門書/第一章.txt,25,516,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/腓利門書
委辦,新約,希伯來書,1,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/希伯來書/第一章.txt,14,338,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/希伯來書
委辦,新約,希伯來書,2,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/希伯來書/第二章.txt,18,438,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/希伯來書
委辦,新約,希伯來書,3,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/希伯來書/第三章.txt,19,396,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/希伯來書
委辦,新約,希伯來書,4,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/希伯來書/第四章.txt,16,426,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/希伯來書
委辦,新約,希伯來書,5,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/希伯來書/第五章.txt,14,324,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/希伯來書
委辦,新約,希伯來書,6,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/希伯來書/第六章.txt,20,439,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/希伯來書
委辦,新約,希伯來書,7,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/希伯來書/第七章.txt,28,787,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/希伯來書
委辦,新約,希伯來書,8,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/希伯來書/第八章.txt,13,374,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/希伯來書
委辦,新約,希伯來書,9,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/希伯來書/第九章.txt,28,684,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/希伯來書
委辦,新約,希伯來書,10,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/希伯來書/第十章.txt,39,778,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/希伯來書
委辦,新約,希伯來書,11,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/希伯來書/第十一章.txt,40,1026,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/希伯來書
委辦,新約,希伯來書,12,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/希伯來書/第十二章.txt,29,714,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/希伯來書
委辦,新約,希伯來書,13,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/希伯來書/第十三章.txt,25,541,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/希伯來書
委辦,新約,雅各書,1,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/雅各書/第一章.txt,27,513,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/雅各書
委辦,新約,雅各書,2,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/雅各書/第二章.txt,26,569,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/雅各書
委辦,新約,雅各書,3,章,中國漢文/clean/清朝/大清/聖經 (委辦譯本)/新約/雅各書/第三章.txt,18,398,https://zh.wikisource.org/wiki/聖經_(委辦譯本或稱代表譯本)/雅各書
