corpus_root,grouping,work,author,times,pages,chars,empty_pages,min_juan,max_juan,gaps,src
四庫全書,史部/地理類/都會郡縣之屬,赤城志 (四庫全書本),,,40,196517,0,1,40,0,四庫全書/index.csv
四庫全書,史部/地理類/都會郡縣之屬,陜西通志 (四庫全書本),,,102,3287571,1,1,102,0,四庫全書/index.csv
四庫全書,史部/地理類/都會郡縣之屬,雲南通志 (四庫全書本),,,74,1085777,25,1,74,0,四庫全書/index.csv
四庫全書,史部/地理類/都會郡縣之屬,齊乗 (四庫全書本),,,6,77232,0,1,6,0,四庫全書/index.csv
四庫全書,史部/地理類/雜記之屬,六朝事迹編類 (四庫全書本),,,2,41610,0,1,2,0,四庫全書/index.csv
四庫全書,史部/地理類/雜記之屬,增補武林舊事 (四庫全書本),,,8,74464,0,1,8,0,四庫全書/index.csv
四庫全書,史部/地理類/雜記之屬,岳陽風土記 (四庫全書本),,,1,9098,0,1,1,0,四庫全書/index.csv
四庫全書,史部/地理類/雜記之屬,嶺南風物記 (四庫全書本),,,1,7305,0,1,1,0,四庫全書/index.csv
四庫全書,史部/地理類/雜記之屬,會稽三賦 (四庫全書本),,,3,41859,0,1,3,0,四庫全書/index.csv
四庫全書,史部/地理類/雜記之屬,東城雜記 (四庫全書本),,,2,24753,0,1,2,0,四庫全書/index.csv
四庫全書,史部/地理類/雜記之屬,江漢叢談 (四庫全書本),,,2,17411,0,1,2,0,四庫全書/index.csv
四庫全書,史部/地理類/雜記之屬,蜀中廣記 (四庫全書本),,,108,927904,0,1,108,0,四庫全書/index.csv
四庫全書,史部/地理類/雜記之屬,閩中海錯疏 (四庫全書本),,,3,12296,0,1,3,0,四庫全書/index.csv
四庫全書,史部/地理類/雜記之屬,顔山雜記 (四庫全書本),,,4,37562,0,1,4,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,八旬萬夀盛典 (四庫全書本),,,120,841106,2,1,120,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,北郊配位尊西向議 (四庫全書本),,,1,6671,0,1,1,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,厯代建元考 (四庫全書本),,,10,87308,0,1,10,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,大唐開元禮 (四庫全書本),,,150,557244,0,1,150,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,大金徳運圖説 (四庫全書本),,,1,7084,0,1,1,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,大金集禮 (四庫全書本),,,35,172650,0,1,35,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,幸魯盛典 (四庫全書本),,,40,244402,0,1,40,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,廟制圖考 (四庫全書本),,,1,24151,0,1,1,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,廟學典禮 (四庫全書本),,,6,55627,0,1,6,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,政和五禮新儀 (四庫全書本),,,220,489928,0,1,220,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,明宫史 (四庫全書本),,,5,35145,0,1,5,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,明臣諡考 (四庫全書本),,,2,32331,0,1,2,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,明諡紀彚編 (四庫全書本),,,25,76667,0,1,25,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,明集禮 (四庫全書本),,,61,515652,4,1,61,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,欽定南巡盛典 (四庫全書本),,,102,723773,0,1,102,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,欽定大清通禮 (四庫全書本),,,100,236642,50,1,100,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,欽定滿洲祭神祭天典禮 (四庫全書本),,,6,56279,0,1,6,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,漢官舊儀 (四庫全書本),,,2,11022,0,1,2,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,皇朝禮器圖式 (四庫全書本),,,18,135974,0,1,18,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,紹熙州縣釋奠儀圖 (四庫全書本),,,1,9558,0,1,1,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,萬壽盛典初集 (四庫全書本),,,120,633165,0,1,120,0,四庫全書/index.csv
四庫全書,史部/政書類/儀制之屬,頖宫禮樂疏 (四庫全書本),,,10,224655,0,1,10,0,四庫全書/index.csv
四庫全書,史部/政書類/法令之屬,唐律疏義 (四庫全書本),,,30,203195,0,1,30,0,四庫全書/index.csv
四庫全書,史部/政書類/考工之屬,欽定武英殿聚珍板程式 (四庫全書本),,,1,7787,0,1,1,0,四庫全書/index.csv
四庫全書,史部/政書類/軍政之屬,欽定八旗通志 (四庫全書本),,,354,2778714,6,1,354,0,四庫全書/index.csv
四庫全書,史部/政書類/軍政之屬,補漢兵志 (四庫全書本),,,1,21392,0,1,1,0,四庫全書/index.csv
四庫全書,史部/政書類/軍政之屬,馬政紀 (四庫全書本),,,12,123042,0,1,12,0,四庫全書/index.csv
四庫全書,史部/政書類/通制之屬,七國攷 (四庫全書本),,,14,113230,0,1,14,0,四庫全書/index.csv
四庫全書,史部/政書類/通制之屬,元朝典故編年考 (四庫全書本),,,10,96164,0,1,10,0,四庫全書/index.csv
四庫全書,史部/政書類/通制之屬,明㑹典 (四庫全書本),,,178,861048,0,1,178,0,四庫全書/index.csv
四庫全書,史部/政書類/通制之屬,東漢㑹要 (四庫全書本),,,40,196690,0,1,40,0,四庫全書/index.csv
四庫全書,史部/政書類/通制之屬,欽定續文獻通考 (四庫全書本),,,247,2849948,0,1,247,0,四庫全書/index.csv
四庫全書,史部/政書類/通制之屬,欽定續通典 (四庫全書本),,,150,1398725,0,1,150,0,四庫全書/index.csv
四庫全書,史部/政書類/通制之屬,漢制攷 (四庫全書本),,,4,35522,0,1,4,0,四庫全書/index.csv
四庫全書,史部/政書類/通制之屬,皇朝文獻通考 (四庫全書本),,,297,3252817,0,1,297,0,四庫全書/index.csv
四庫全書,史部/政書類/通制之屬,皇朝通典 (四庫全書本),,,100,927527,0,1,100,0,四庫全書/index.csv
四庫全書,史部/政書類/通制之屬,皇朝通志 (四庫全書本),,,125,877793,0,1,125,0,四庫全書/index.csv
四庫全書,史部/政書類/邦計之屬,康濟錄 (四庫全書本),,,9,121855,0,1,9,0,四庫全書/index.csv
四庫全書,史部/政書類/邦計之屬,救荒活民書 (四庫全書本),,,3,37565,0,1,3,0,四庫全書/index.csv
四庫全書,史部/政書類/邦計之屬,熬波圖 (四庫全書本),,,2,8442,0,1,2,0,四庫全書/index.csv
四庫全書,史部/政書類/邦計之屬,錢通 (四庫全書本),,,32,264999,0,1,32,0,四庫全書/index.csv
四庫全書,史部/時令類,御定月令輯要 (四庫全書本),,,25,643869,0,1,25,0,四庫全書/index.csv
四庫全書,史部/時令類,歲時廣記 (四庫全書本),,,4,17258,0,1,4,0,四庫全書/index.csv
四庫全書,史部/正史類,三國史辨誤 (四庫全書本),,,1,5090,0,1,1,0,四庫全書/index.csv
四庫全書,史部/正史類,三國志補註 (四庫全書本),,,6,44381,0,1,6,0,四庫全書/index.csv
四庫全書,史部/正史類,五代史纂誤 (四庫全書本),,,3,18259,0,1,3,0,四庫全書/index.csv
四庫全書,史部/正史類,兩漢刊誤補遺 (四庫全書本),,,10,44175,0,1,10,0,四庫全書/index.csv
四庫全書,史部/正史類,史記正義 (四庫全書本),,,130,697789,0,1,130,0,四庫全書/index.csv
四庫全書,史部/正史類,史記疑問 (四庫全書本),,,3,31991,0,1,3,0,四庫全書/index.csv
四庫全書,史部/正史類,史記索隱 (四庫全書本),,,30,245807,0,1,30,0,四庫全書/index.csv
四庫全書,史部/正史類,"史記集解 (司馬遷, 四庫全書本)",,,130,1147849,0,1,130,0,四庫全書/index.csv
四庫全書,史部/正史類,欽定遼金元三史國語解 (四庫全書本),,,46,248123,0,1,46,0,四庫全書/index.csv
四庫全書,史部/正史類,班馬異同 (四庫全書本),,,35,174178,0,1,35,0,四庫全書/index.csv
四庫全書,史部/正史類,補後漢書年表 (四庫全書本),,,12,5419,0,1,12,0,四庫全書/index.csv
四庫全書,史部/正史類,遼史拾遺 (四庫全書本),,,24,201164,0,1,24,0,四庫全書/index.csv
四庫全書,史部/目錄類/經籍之屬,千頃堂書目 (四庫全書本),,,32,421400,0,1,32,0,四庫全書/index.csv
四庫全書,史部/目錄類/經籍之屬,授經圖義例 (四庫全書本),,,20,61207,0,1,20,0,四庫全書/index.csv
四庫全書,史部/目錄類/經籍之屬,文淵閣書目總目 (四庫全書本),,,4,76197,0,1,4,0,四庫全書/index.csv
四庫全書,史部/目錄類/經籍之屬,欽定天祿琳琅書目 (四庫全書本),,,10,122627,0,1,10,0,四庫全書/index.csv
四庫全書,史部/目錄類/經籍之屬,漢藝文志考證 (四庫全書本),,,10,67298,0,1,10,0,四庫全書/index.csv
四庫全書,史部/目錄類/經籍之屬,遂初堂書目 (四庫全書本),,,1,29817,0,1,1,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,來齋金石刻考略 (四庫全書本),,,3,57597,0,1,3,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,古刻叢鈔 (四庫全書本),,,1,13531,0,1,1,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,名蹟録 (四庫全書本),,,6,39466,0,1,6,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,吳中金石新編 (四庫全書本),,,8,80625,0,1,8,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,寶刻叢編 (四庫全書本),,,20,186507,0,1,20,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,寶刻類編 (四庫全書本),,,8,73784,1,1,8,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,嵩陽石刻集記 (四庫全書本),,,2,41021,0,1,2,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,欽定校正淳化閣帖釋文 (四庫全書本),,,10,49198,0,1,10,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,求古録 (四庫全書本),,,1,25671,0,1,1,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,法帖刋誤 (四庫全書本),,,2,9102,0,1,2,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,法帖譜系 (四庫全書本),,,2,4543,0,1,2,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,法帖釋文 (四庫全書本),,,10,14700,0,1,10,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,法帖釋文考異 (四庫全書本),,,10,44165,0,1,10,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,淳化秘閣法帖考正 (四庫全書本),,,12,72391,0,1,12,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,石刻鋪叙 (四庫全書本),,,2,12206,0,1,2,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,石墨鐫華 (四庫全書本),,,8,42804,0,1,8,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,"石經考 (萬斯同, 四庫全書本)",,,2,29159,0,1,2,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,石經考異 (四庫全書本),,,2,13833,0,1,2,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,竹雲題跋 (四庫全書本),,,4,38910,0,1,4,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,籀史 (四庫全書本),,,1,9727,0,1,1,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,絳帖平 (四庫全書本),,,6,18157,0,1,6,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,蘭亭續考 (四庫全書本),,,2,14075,0,1,2,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,輿地碑記目 (四庫全書本),,,4,71215,0,1,4,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,金石史 (四庫全書本),,,2,13856,0,1,2,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,金石文字記 (四庫全書本),,,6,74570,0,1,6,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,金石文考畧 (四庫全書本),,,16,159591,0,1,16,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,金石林時地考 (四庫全書本),,,2,17338,0,1,2,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,金石經眼録 (四庫全書本),,,1,4198,0,1,1,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,金石録 (四庫全書本),,,30,137723,0,1,30,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,金薤琳琅 (四庫全書本),,,20,81302,0,1,20,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,隸續 (四庫全書本),,,21,61131,0,1,21,0,四庫全書/index.csv
四庫全書,史部/目錄類/金石之屬,集古錄 (四庫全書本),,,10,89891,0,1,10,0,四庫全書/index.csv
四庫全書,史部/紀事本末類,平定三逆方畧 (四庫全書本),,,60,220213,0,1,60,0,四庫全書/index.csv
四庫全書,史部/紀事本末類,平定兩金川方畧 (四庫全書本),,,152,987201,0,1,152,0,四庫全書/index.csv
四庫全書,史部/紀事本末類,平定凖噶爾方略 (四庫全書本),,,257,1401051,85,1,257,0,四庫全書/index.csv
四庫全書,史部/紀事本末類,平定金川方略 (四庫全書本),,,32,267684,0,1,32,0,四庫全書/index.csv
四庫全書,史部/紀事本末類,欽定平定臺灣紀畧 (四庫全書本),,,70,519366,0,1,70,0,四庫全書/index.csv
四庫全書,史部/紀事本末類,欽定石峯堡紀畧 (四庫全書本),,,21,184984,0,1,21,0,四庫全書/index.csv
四庫全書,史部/紀事本末類,欽定蘭州紀畧 (四庫全書本),,,20,139618,0,1,20,0,四庫全書/index.csv
四庫全書,史部/紀事本末類,欽定𠞰捕臨清逆匪紀略 (四庫全書本),,,16,131568,0,1,16,0,四庫全書/index.csv
四庫全書,史部/紀事本末類,綏寇紀略 (四庫全書本),,,12,153683,0,1,12,0,四庫全書/index.csv
四庫全書,史部/紀事本末類,聖祖仁皇帝親征平定朔漠方略 (四庫全書本),,,48,504649,0,1,48,0,四庫全書/index.csv
四庫全書,史部/紀事本末類,蜀鑑 (四庫全書本),,,10,67350,0,1,10,0,四庫全書/index.csv
四庫全書,史部/編年類,九朝編年備要 (四庫全書本),,,30,481196,0,1,30,0,四庫全書/index.csv
四庫全書,史部/編年類,元史續編 (四庫全書本),,,16,168535,0,1,16,0,四庫全書/index.csv
四庫全書,史部/編年類,大事記續編 (四庫全書本),,,77,760078,0,1,77,0,四庫全書/index.csv
四庫全書,史部/編年類,宋史全文 (四庫全書本),,,58,1120474,0,1,58,0,四庫全書/index.csv
四庫全書,史部/編年類,宋季三朝政要 (四庫全書本),,,6,40648,0,1,6,0,四庫全書/index.csv
四庫全書,史部/編年類,御定資治通鑑綱目三編 (四庫全書本),,,39,846356,0,1,39,0,四庫全書/index.csv
四庫全書,史部/編年類,御批歴代通鑑輯覽 (四庫全書本),,,120,2734161,0,1,120,0,四庫全書/index.csv
四庫全書,史部/編年類,皇清開國方略 (四庫全書本),,,33,255087,0,1,33,0,四庫全書/index.csv
四庫全書,史部/編年類,綱目分注拾遺 (四庫全書本),,,4,69615,0,1,4,0,四庫全書/index.csv
四庫全書,史部/編年類,綱目續麟 (四庫全書本),,,23,373397,0,1,23,0,四庫全書/index.csv
四庫全書,史部/編年類,綱目訂誤 (四庫全書本),,,4,15628,0,1,4,0,四庫全書/index.csv
四庫全書,史部/編年類,續宋編年資治通鑑 (四庫全書本),,,15,101510,0,1,15,0,四庫全書/index.csv
四庫全書,史部/編年類,資治通鑑前編 (四庫全書本),,,18,430657,0,1,18,0,四庫全書/index.csv
四庫全書,史部/編年類,資治通鑑後編 (四庫全書本),,,184,1885622,0,1,184,0,四庫全書/index.csv
四庫全書,史部/編年類,資治通鑑目錄 (四庫全書本),,,29,14860,0,1,29,0,四庫全書/index.csv
四庫全書,史部/編年類,資治通鑑考異 (四庫全書本),,,30,329717,0,1,30,0,四庫全書/index.csv
四庫全書,史部/編年類,通鑑地理通釋 (四庫全書本),,,14,150679,0,1,14,0,四庫全書/index.csv
四庫全書,史部/編年類,通鑑續編 (四庫全書本),,,24,599588,0,1,24,0,四庫全書/index.csv
四庫全書,史部/編年類,通鑑胡注舉正 (四庫全書本),,,1,5187,0,1,1,0,四庫全書/index.csv
四庫全書,史部/編年類,通鑑釋文辯誤 (四庫全書本),,,12,91774,0,1,12,0,四庫全書/index.csv
四庫全書,史部/職官類/官制之屬,南宋館閣録 (四庫全書本),,,20,140935,1,1,20,0,四庫全書/index.csv
四庫全書,史部/職官類/官制之屬,土官底簿 (四庫全書本),,,2,56417,0,1,2,0,四庫全書/index.csv
四庫全書,史部/職官類/官制之屬,太常續考 (四庫全書本),,,8,190776,0,1,8,0,四庫全書/index.csv
四庫全書,史部/職官類/官制之屬,欽定國子監志 (四庫全書本),,,125,330191,63,1,125,0,四庫全書/index.csv
四庫全書,史部/職官類/官制之屬,禮部志稿 (四庫全書本),,,101,1132378,0,1,101,0,四庫全書/index.csv
四庫全書,史部/職官類/官制之屬,秘書監志 (四庫全書本),,,11,63006,0,1,11,0,四庫全書/index.csv
四庫全書,史部/職官類/官制之屬,翰林記 (四庫全書本),,,20,140280,0,1,20,0,四庫全書/index.csv
四庫全書,史部/職官類/官制之屬,翰苑羣書 (四庫全書本),,,12,53423,0,1,12,0,四庫全書/index.csv
四庫全書,史部/職官類/官制之屬,詞林典故 (四庫全書本),,,9,137239,0,1,9,0,四庫全書/index.csv
四庫全書,史部/職官類/官箴之屬,三事忠告 (四庫全書本),,,4,15708,0,1,4,0,四庫全書/index.csv
四庫全書,史部/職官類/官箴之屬,州縣提綱 (四庫全書本),,,4,15918,1,1,4,0,四庫全書/index.csv
四庫全書,史部/職官類/官箴之屬,御定人臣儆心錄 (四庫全書本),,,1,6207,0,1,1,0,四庫全書/index.csv
四庫全書,史部/職官類/官箴之屬,晝簾緒論 (四庫全書本),,,1,13646,0,1,1,0,四庫全書/index.csv
四庫全書,史部/職官類/官箴之屬,百官箴 (四庫全書本),,,6,27234,0,1,6,0,四庫全書/index.csv
四庫全書,史部/詔令奏議類/奏議之屬,何文簡疏議 (四庫全書本),,,10,158635,0,1,10,0,四庫全書/index.csv
四庫全書,史部/詔令奏議類/奏議之屬,兩河經畧 (四庫全書本),,,5,34337,0,1,5,0,四庫全書/index.csv
四庫全書,史部/詔令奏議類/奏議之屬,包孝肅奏議 (四庫全書本),,,10,59735,0,1,10,0,四庫全書/index.csv
四庫全書,史部/詔令奏議類/奏議之屬,南宫奏稿 (四庫全書本),,,5,88513,0,1,5,0,四庫全書/index.csv
四庫全書,史部/詔令奏議類/奏議之屬,厯代名臣奏議 (四庫全書本),,,348,5429305,0,1,348,0,四庫全書/index.csv
四庫全書,史部/詔令奏議類/奏議之屬,名臣經濟録 (四庫全書本),,,53,784011,0,1,53,0,四庫全書/index.csv
四庫全書,史部/詔令奏議類/奏議之屬,周忠愍奏疏 (四庫全書本),,,2,26999,0,1,2,0,四庫全書/index.csv
四庫全書,史部/詔令奏議類/奏議之屬,商文毅疏稿 (四庫全書本),,,1,21732,0,1,1,0,四庫全書/index.csv
四庫全書,史部/詔令奏議類/奏議之屬,垂光集 (四庫全書本),,,1,16112,0,1,1,0,四庫全書/index.csv
四庫全書,史部/詔令奏議類/奏議之屬,孫毅菴奏議 (四庫全書本),,,2,38417,0,1,2,0,四庫全書/index.csv
