leishu,category_path,category_leaf,cited_work,citations,genmoku
事物紀原,謂之十六相,謂之十六相,通典,4,0
事物紀原,謂之十六相,謂之十六相,史記,1,0
事物紀原,謂齊穆王素所造 > 輿駕羽衞部十二,輿駕羽衞部十二,西京雜記,1,0
事物紀原,謂齊穆王素所造 > 輿駕羽衞部十二,輿駕羽衞部十二,吕氏春秋,1,0
事物紀原,象劒,象劒,漢書,1,0
事物紀原,責之官 > 京邑館閣部三十二,京邑館閣部三十二,釋名,2,0
事物紀原,贈不空司空,贈不空司空,史略,1,0
事物紀原,起自黄帝,起自黄帝,通典,6,0
事物紀原,起自黄帝,起自黄帝,禮記,4,0
事物紀原,起自黄帝,起自黄帝,史記,2,0
事物紀原,起自黄帝,起自黄帝,尸子,2,0
事物紀原,起自黄帝,起自黄帝,世本,2,0
事物紀原,起自黄帝,起自黄帝,管子,1,0
事物紀原,足下,足下,異苑,2,0
事物紀原,足下,足下,通典,2,0
事物紀原,軺車小行幸則乗之,軺車小行幸則乗之,通典,6,0
事物紀原,軺車小行幸則乗之,軺車小行幸則乗之,禮記,1,0
事物紀原,農業陶漁部四十五,農業陶漁部四十五,周書,2,0
事物紀原,運平四時,運平四時,尚書,1,0
事物紀原,道觀一皆以天慶為名,道觀一皆以天慶為名,談苑,2,0
事物紀原,道觀一皆以天慶為名,道觀一皆以天慶為名,史略,1,0
事物紀原,遺象,遺象,洞冥記,1,0
事物紀原,里蓴羮未下鹽豉 > 吉㐫典制部四十七,吉㐫典制部四十七,通典,2,0
事物紀原,里蓴羮未下鹽豉 > 吉㐫典制部四十七,吉㐫典制部四十七,拾遺記,1,0
事物紀原,鈞天之義,鈞天之義,通典,4,0
事物紀原,鈞天之義,鈞天之義,吕氏春秋,2,0
事物紀原,錮身葢出於此 > 胥吏附八條,胥吏附八條,通典,2,0
事物紀原,鑚燧改火化生為熟,鑚燧改火化生為熟,周書,1,0
事物紀原,附入,附入,史記,1,0
事物紀原,陣圗者從此,陣圗者從此,孫子,2,0
事物紀原,陵氏始養蠶為絲,陵氏始養蠶為絲,周書,2,0
事物紀原,陵氏始養蠶為絲,陵氏始養蠶為絲,古史考,2,0
事物紀原,陵氏始養蠶為絲,陵氏始養蠶為絲,淮南子,1,0
事物紀原,陶在泮獻囚,陶在泮獻囚,尸子,2,0
事物紀原,陶在泮獻囚,陶在泮獻囚,法制,1,0
事物紀原,集賢院,集賢院,宋書,1,0
事物紀原,類故五代以來又有刑統,類故五代以來又有刑統,尚書,1,0
事物紀原,餘見侍禁條,餘見侍禁條,談苑,2,0
事物紀原,魏大和中改 > 秘殿掌貳部二十五,秘殿掌貳部二十五,通典,2,0
事物紀原,黄帝與蚩尤戰即有之,黄帝與蚩尤戰即有之,世本,3,0
事物紀原,黄帝與蚩尤戰即有之,黄帝與蚩尤戰即有之,太白隂經,2,0
事物紀原,黄帝與蚩尤戰即有之,黄帝與蚩尤戰即有之,墨子,1,0
事物紀原,齊女,齊女,酉陽雜俎,2,0
事物紀原,齪合縫條印蓋原於此,齪合縫條印蓋原於此,通志,2,0
事物紀原,齪合縫條印蓋原於此,齪合縫條印蓋原於此,酉陽雜俎,2,0
事物紀原,齪合縫條印蓋原於此,齪合縫條印蓋原於此,文子,2,0
事物紀原,齪合縫條印蓋原於此,齪合縫條印蓋原於此,世本,2,0
事物紀原,齪合縫條印蓋原於此,齪合縫條印蓋原於此,釋名,2,0
事物紀原,齪合縫條印蓋原於此,齪合縫條印蓋原於此,異苑,2,0
事物紀原,齪合縫條印蓋原於此,齪合縫條印蓋原於此,史記,1,0
事物紀原,齪合縫條印蓋原於此,齪合縫條印蓋原於此,古今注,1,0
事物紀原,齪合縫條印蓋原於此,齪合縫條印蓋原於此,南齊書,1,0
事物紀原,齪合縫條印蓋原於此 > 學校舉貢部十六,學校舉貢部十六,通典,2,0
事物紀原,龍述黄帝之事,龍述黄帝之事,列子,2,0
事物紀原,龍述黄帝之事,龍述黄帝之事,朝野僉載,2,0
事物紀原,龍述黄帝之事,龍述黄帝之事,說文解字,1,0
事類賦,什物部 > 墨,墨,釋名,2,0
事類賦,什物部 > 墨,墨,神仙傳,2,0
事類賦,什物部 > 墨,墨,晉書,1,0
事類賦,什物部 > 墨,墨,西京雜記,1,0
事類賦,什物部 > 墨,墨,非草書,1,0
事類賦,什物部 > 墨,墨,墨藪,1,0
事類賦,什物部 > 墨,墨,舊唐書,1,0
事類賦,什物部 > 墨,墨,漢書,1,0
事類賦,什物部 > 墨,墨,拾遺記,1,0
事類賦,什物部 > 墨,墨,筆陣圖,1,0
事類賦,什物部 > 硯,硯,文房四譜,4,0
事類賦,什物部 > 硯,硯,西京雜記,2,0
事類賦,什物部 > 硯,硯,通典,1,0
事類賦,什物部 > 硯,硯,三國志,1,0
事類賦,什物部 > 硯,硯,隋書,1,0
事類賦,什物部 > 硯,硯,晉書,1,0
事類賦,什物部 > 硯,硯,漢書,1,0
事類賦,什物部 > 硯,硯,舊唐書,1,0
事類賦,什物部 > 硯,硯,梁書,1,0
事類賦,什物部 > 硯,硯,異苑,1,0
事類賦,什物部 > 硯,硯,墨藪,1,0
事類賦,什物部 > 硯,硯,四民月令,1,0
事類賦,什物部 > 硯,硯,拾遺記,1,0
事類賦,什物部 > 硯,硯,南齊書,1,0
事類賦,什物部 > 硯,硯,筆陣圖,1,0
事類賦,什物部 > 筆,筆,史記,3,0
事類賦,什物部 > 筆,筆,梁書,3,0
事類賦,什物部 > 筆,筆,後漢書,3,0
事類賦,什物部 > 筆,筆,晉書,3,0
事類賦,什物部 > 筆,筆,漢書,2,0
事類賦,什物部 > 筆,筆,東觀漢記,2,0
事類賦,什物部 > 筆,筆,世説新語,2,0
事類賦,什物部 > 筆,筆,隋書,2,0
事類賦,什物部 > 筆,筆,南齊書,2,0
事類賦,什物部 > 筆,筆,三國志,2,0
事類賦,什物部 > 筆,筆,舊唐書,2,0
事類賦,什物部 > 筆,筆,說文解字,1,0
事類賦,什物部 > 筆,筆,傅子,1,0
事類賦,什物部 > 筆,筆,西京雜記,1,0
事類賦,什物部 > 筆,筆,古今注,1,0
事類賦,什物部 > 筆,筆,韓詩外傳,1,0
事類賦,什物部 > 筆,筆,搜神記,1,0
事類賦,什物部 > 筆,筆,筆賦,1,0
事類賦,什物部 > 紙,紙,漢書,2,0
事類賦,什物部 > 紙,紙,舊唐書,2,0
事類賦,什物部 > 紙,紙,東觀漢記,2,0
事類賦,什物部 > 紙,紙,釋名,1,0
事類賦,什物部 > 紙,紙,神仙傳,1,0
事類賦,什物部 > 紙,紙,墨藪,1,0
事類賦,什物部 > 紙,紙,世説新語,1,0
事類賦,什物部 > 紙,紙,丹陽記,1,0
事類賦,什物部 > 紙,紙,因話録,1,0
事類賦,什物部 > 紙,紙,文房四譜,1,0
事類賦,什物部 > 紙,紙,抱朴子,1,0
事類賦,地部 > 井,井,漢書,4,0
事類賦,地部 > 井,井,後漢書,2,0
事類賦,地部 > 井,井,水經注,2,0
事類賦,地部 > 井,井,莊子,2,0
事類賦,地部 > 井,井,周禮,1,0
事類賦,地部 > 井,井,抱朴子,1,0
事類賦,地部 > 井,井,史記,1,0
事類賦,地部 > 井,井,春秋左氏傳,1,0
事類賦,地部 > 井,井,晉書,1,0
事類賦,地部 > 井,井,論語,1,0
事類賦,地部 > 井,井,國語,1,0
事類賦,地部 > 井,井,吕氏春秋,1,0
事類賦,地部 > 井,井,列仙傳,1,0
事類賦,地部 > 井,井,東觀漢記,1,0
事類賦,地部 > 井,井,高士傳,1,0
事類賦,地部 > 井,井,三國志,1,0
事類賦,地部 > 井,井,廣州記,1,0
事類賦,地部 > 井,井,淮南子,1,0
事類賦,地部 > 井,井,子貢,1,0
事類賦,地部 > 井,井,説苑,1,0
事類賦,地部 > 井,井,南康記,1,0
事類賦,地部 > 地,地,列子,2,0
事類賦,地部 > 地,地,論衡,2,0
事類賦,地部 > 地,地,物理論,2,0
事類賦,地部 > 地,地,博物志,2,0
事類賦,地部 > 地,地,周禮,2,0
事類賦,地部 > 地,地,說文解字,1,0
事類賦,地部 > 地,地,春秋左氏傳,1,0
事類賦,地部 > 地,地,帝王世紀,1,0
事類賦,地部 > 地,地,家語,1,0
事類賦,地部 > 地,地,管子,1,0
事類賦,地部 > 地,地,晉書,1,0
事類賦,地部 > 地,地,續漢書,1,0
事類賦,地部 > 地,地,爾雅,1,0
事類賦,地部 > 地,地,山海經,1,0
事類賦,地部 > 地,地,月賦,1,0
事類賦,地部 > 地,地,釋名,1,0
事類賦,地部 > 地,地,管仲,1,0
事類賦,地部 > 地,地,墨子,1,0
事類賦,地部 > 地,地,抱朴子,1,0
事類賦,地部 > 地,地,史記,1,0
事類賦,地部 > 地,地,淮南子,1,0
事類賦,地部 > 地,地,老子,1,0
事類賦,地部 > 地,地,尸子,1,0
事類賦,地部 > 地,地,楚辭,1,0
事類賦,地部 > 山,山,水經注,4,0
事類賦,地部 > 山,山,爾雅,3,0
事類賦,地部 > 山,山,春秋左氏傳,3,0
事類賦,地部 > 山,山,漢書,3,0
事類賦,地部 > 山,山,列仙傳,3,0
事類賦,地部 > 山,山,博物志,2,0
事類賦,地部 > 山,山,列子,2,0
事類賦,地部 > 山,山,後漢書,2,0
事類賦,地部 > 山,山,莊子,1,0
事類賦,地部 > 山,山,説苑,1,0
事類賦,地部 > 山,山,三秦記,1,0
事類賦,地部 > 山,山,論語,1,0
事類賦,地部 > 山,山,水經,1,0
事類賦,地部 > 山,山,宋書,1,0
事類賦,地部 > 山,山,史記,1,0
事類賦,地部 > 山,山,孟子,1,0
事類賦,地部 > 山,山,淮南子,1,0
事類賦,地部 > 山,山,晉書,1,0
事類賦,地部 > 山,山,東觀漢記,1,0
事類賦,地部 > 山,山,穆天子傳,1,0
事類賦,地部 > 山,山,搜神記,1,0
事類賦,地部 > 山,山,抱朴子,1,0
事類賦,地部 > 山,山,國語,1,0
事類賦,地部 > 山,山,三國志,1,0
事類賦,地部 > 水,水,淮南子,8,0
事類賦,地部 > 水,水,莊子,5,0
事類賦,地部 > 水,水,後漢書,4,0
事類賦,地部 > 水,水,老子,3,0
事類賦,地部 > 水,水,春秋左氏傳,2,0
事類賦,地部 > 水,水,爾雅,2,0
事類賦,地部 > 水,水,漢書,2,0
事類賦,地部 > 水,水,舊唐書,2,0
事類賦,地部 > 水,水,論語,2,0
事類賦,地部 > 水,水,尸子,2,0
事類賦,地部 > 水,水,揚子法言,1,0
事類賦,地部 > 水,水,荀子,1,0
事類賦,地部 > 水,水,山海經,1,0
事類賦,地部 > 水,水,抱朴子,1,0
事類賦,地部 > 水,水,書傳,1,0
事類賦,地部 > 水,水,華陽國志,1,0
事類賦,地部 > 水,水,古今注,1,0
事類賦,地部 > 水,水,晉書,1,0
事類賦,地部 > 水,水,列子,1,0
事類賦,地部 > 水,水,國語,1,0
事類賦,地部 > 水,水,西征賦,1,0
事類賦,地部 > 水,水,管子,1,0
事類賦,地部 > 水,水,尚書大傳,1,0
事類賦,地部 > 水,水,博物志,1,0
事類賦,地部 > 水,水,吕氏春秋,1,0
事類賦,地部 > 氷,氷,楚辭,2,0
事類賦,地部 > 氷,氷,莊子,1,0
事類賦,地部 > 氷,氷,禮記,1,0
事類賦,地部 > 氷,氷,晉書,1,0
事類賦,地部 > 氷,氷,春秋左氏傳,1,0
事類賦,地部 > 氷,氷,洛陽記,1,0
事類賦,地部 > 氷,氷,周禮,1,0
事類賦,地部 > 氷,氷,後漢書,1,0
事類賦,地部 > 氷,氷,抱朴子,1,0
事類賦,地部 > 氷,氷,博物志,1,0
事類賦,地部 > 氷,氷,論衡,1,0
事類賦,地部 > 氷,氷,井賦,1,0
事類賦,地部 > 氷,氷,淮南子,1,0
事類賦,地部 > 氷,氷,荀子,1,0
事類賦,地部 > 氷,氷,風俗通義,1,0
事類賦,地部 > 氷,氷,家語,1,0
事類賦,地部 > 氷,氷,續漢書,1,0
事類賦,地部 > 氷,氷,東觀漢記,1,0
事類賦,地部 > 江,江,江賦,6,0
事類賦,地部 > 江,江,晉書,4,0
事類賦,地部 > 江,江,列仙傳,4,0
事類賦,地部 > 江,江,山海經,2,0
事類賦,地部 > 江,江,水經,2,0
事類賦,地部 > 江,江,尚書,2,0
事類賦,地部 > 江,江,荀子,1,0
事類賦,地部 > 江,江,三國志,1,0
事類賦,地部 > 江,江,後漢書,1,0
事類賦,地部 > 江,江,老子,1,0
事類賦,地部 > 江,江,蜀都賦,1,0
事類賦,地部 > 江,江,淮南子,1,0
事類賦,地部 > 江,江,史記,1,0
事類賦,地部 > 江,江,楚辭,1,0
事類賦,地部 > 江,江,家語,1,0
事類賦,地部 > 江,江,論衡,1,0
事類賦,地部 > 江,江,廣雅,1,0
事類賦,地部 > 江,江,莊子,1,0
事類賦,地部 > 江,江,吕氏春秋,1,0
事類賦,地部 > 河,河,漢書,5,0
事類賦,地部 > 河,河,山海經,3,0
事類賦,地部 > 河,河,史記,3,0
事類賦,地部 > 河,河,淮南子,3,0
事類賦,地部 > 河,河,吕氏春秋,2,0
事類賦,地部 > 河,河,水經,2,0
事類賦,地部 > 河,河,春秋左氏傳,2,0
事類賦,地部 > 河,河,抱朴子,2,0
事類賦,地部 > 河,河,釋名,1,0
事類賦,地部 > 河,河,新論,1,0
事類賦,地部 > 河,河,物理論,1,0
事類賦,地部 > 河,河,拾遺記,1,0
事類賦,地部 > 河,河,楚辭,1,0
事類賦,地部 > 河,河,穆天子傳,1,0
事類賦,地部 > 河,河,家語,1,0
事類賦,地部 > 河,河,論語,1,0
事類賦,地部 > 河,河,水經注,1,0
事類賦,地部 > 河,河,韓詩外傳,1,0
事類賦,地部 > 河,河,説苑,1,0
事類賦,地部 > 海,海,海賦,14,0
事類賦,地部 > 海,海,莊子,4,0
事類賦,地部 > 海,海,山海經,3,0
事類賦,地部 > 海,海,漢書,3,0
事類賦,地部 > 海,海,博物志,2,0
事類賦,地部 > 海,海,淮南子,2,0
事類賦,地部 > 海,海,文子,2,0
事類賦,地部 > 海,海,列子,1,0
事類賦,地部 > 海,海,南齊書,1,0
事類賦,地部 > 海,海,史記,1,0
事類賦,地部 > 海,海,魏書,1,0
事類賦,地部 > 海,海,老子,1,0
事類賦,地部 > 海,海,後漢書,1,0
事類賦,地部 > 海,海,晉書,1,0
事類賦,地部 > 海,海,高士傳,1,0
事類賦,地部 > 海,海,江賦,1,0
事類賦,地部 > 海,海,禮記,1,0
事類賦,地部 > 海,海,尸子,1,0
事類賦,地部 > 海,海,法言,1,0
事類賦,地部 > 海,海,荀子,1,0
事類賦,地部 > 火,火,莊子,6,0
事類賦,地部 > 火,火,晉書,6,0
事類賦,地部 > 火,火,拾遺記,4,0
事類賦,地部 > 火,火,春秋左氏傳,4,0
事類賦,地部 > 火,火,漢書,4,0
事類賦,地部 > 火,火,山海經,4,0
事類賦,地部 > 火,火,吕氏春秋,3,0
事類賦,地部 > 火,火,列仙傳,3,0
事類賦,地部 > 火,火,周禮,2,0
事類賦,地部 > 火,火,淮南子,2,0
事類賦,地部 > 火,火,博物志,2,0
事類賦,地部 > 火,火,史記,2,0
事類賦,地部 > 火,火,魏書,1,0
事類賦,地部 > 火,火,三國志,1,0
事類賦,地部 > 火,火,抱朴子,1,0
事類賦,地部 > 火,火,戰國策,1,0
事類賦,地部 > 火,火,列子,1,0
事類賦,地部 > 火,火,尚書,1,0
事類賦,地部 > 火,火,梁書,1,0
事類賦,地部 > 火,火,孫子,1,0
事類賦,地部 > 火,火,搜神記,1,0
事類賦,地部 > 石,石,後漢書,3,0
事類賦,地部 > 石,石,史記,3,0
事類賦,地部 > 石,石,春秋左氏傳,3,0
事類賦,地部 > 石,石,西京雜記,2,0
事類賦,地部 > 石,石,周禮,2,0
事類賦,地部 > 石,石,神仙傳,2,0
事類賦,地部 > 石,石,山海經,2,0
事類賦,地部 > 石,石,老子,1,0
事類賦,地部 > 石,石,晉陽秋,1,0
事類賦,地部 > 石,石,隋書,1,0
事類賦,地部 > 石,石,水經,1,0
事類賦,地部 > 石,石,華陽國志,1,0
事類賦,地部 > 石,石,蕪城賦,1,0
事類賦,地部 > 石,石,三國志,1,0
事類賦,地部 > 石,石,晉書,1,0
事類賦,地部 > 石,石,世説新語,1,0
事類賦,地部 > 石,石,蜀記,1,0
事類賦,地部 > 石,石,淮南子,1,0
事類賦,地部 > 石,石,鄴中記,1,0
事類賦,地部 > 石,石,南史,1,0
事類賦,地部 > 石,石,舊唐書,1,0
事類賦,地部 > 石,石,啟蒙記,1,0
事類賦,地部 > 石,石,東觀漢記,1,0
事類賦,地部 > 石,石,丹陽記,1,0
事類賦,地部 > 石,石,拾遺記,1,0
事類賦,地部 > 石,石,蜀王本紀,1,0
事類賦,地部 > 石,石,文賦,1,0
事類賦,地部 > 石,石,南齊書,1,0
事類賦,地部 > 石,石,荀子,1,0
事類賦,天部 > 天,天,春秋左氏傳,6,0
事類賦,天部 > 天,天,列子,5,0
事類賦,天部 > 天,天,老子,4,0
事類賦,天部 > 天,天,論衡,3,0
事類賦,天部 > 天,天,漢書,3,0
事類賦,天部 > 天,天,白虎通,3,0
事類賦,天部 > 天,天,淮南子,2,0
事類賦,天部 > 天,天,爾雅,2,0
事類賦,天部 > 天,天,論語,2,0
事類賦,天部 > 天,天,吕氏春秋,2,0
事類賦,天部 > 天,天,晉書,2,0
事類賦,天部 > 天,天,天問,2,0
事類賦,天部 > 天,天,太𤣥經,2,0
事類賦,天部 > 天,天,新論,1,0
事類賦,天部 > 天,天,隋書,1,0
事類賦,天部 > 天,天,抱朴子,1,0
事類賦,天部 > 天,天,物理論,1,0
事類賦,天部 > 天,天,春秋繁露,1,0
事類賦,天部 > 天,天,説苑,1,0
事類賦,天部 > 天,天,易通,1,0
事類賦,天部 > 天,天,大戴禮記,1,0
事類賦,天部 > 天,天,莊子,1,0
事類賦,天部 > 天,天,周書,1,0
事類賦,天部 > 天,天,三國志,1,0
事類賦,天部 > 天,天,梁書,1,0
事類賦,天部 > 天,天,史記,1,0
事類賦,天部 > 天,天,異苑,1,0
事類賦,天部 > 天,天,神異經,1,0
事類賦,天部 > 天,天,後漢書,1,0
事類賦,天部 > 天,天,揚子法言,1,0
事類賦,天部 > 天,天,晉陽秋,1,0
事類賦,天部 > 日,日,淮南子,7,0
事類賦,天部 > 日,日,山海經,6,0
事類賦,天部 > 日,日,論衡,3,0
事類賦,天部 > 日,日,列子,3,0
事類賦,天部 > 日,日,說文解字,2,0
事類賦,天部 > 日,日,洪範傳,2,0
事類賦,天部 > 日,日,莊子,2,0
事類賦,天部 > 日,日,後漢書,2,0
事類賦,天部 > 日,日,漢書,2,0
事類賦,天部 > 日,日,廣雅,2,0
事類賦,天部 > 日,日,尸子,1,0
事類賦,天部 > 日,日,范子計然,1,0
事類賦,天部 > 日,日,帝王世紀,1,0
事類賦,天部 > 日,日,談藪,1,0
事類賦,天部 > 日,日,春秋左氏傳,1,0
事類賦,天部 > 日,日,戰國策,1,0
事類賦,天部 > 日,日,易傳,1,0
事類賦,天部 > 日,日,古今注,1,0
事類賦,天部 > 日,日,史記,1,0
事類賦,天部 > 日,日,三國志,1,0
事類賦,天部 > 日,日,楚辭,1,0
事類賦,天部 > 日,日,春秋公羊傳,1,0
事類賦,天部 > 日,日,中論,1,0
事類賦,天部 > 日,日,爾雅,1,0
事類賦,天部 > 日,日,揚子法言,1,0
事類賦,天部 > 星,星,春秋左氏傳,6,0
事類賦,天部 > 星,星,後漢書,4,0
事類賦,天部 > 星,星,尚書,3,0
